label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height,invalid_duration,invalid_fps,invalid_length_frames,duration_from_frames,consistency_error_sec,is_consistency_outlier,extreme_low_thr,extreme_high_thr,is_extreme_duration,is_anomaly,removal_reason,process_status,process_error,frames_path,frames_count,frame_file_ext,normalized_width,normalized_height,normalized_color_mode,clip_start_frame_src,clip_end_frame_src,clip_start_frame_0based,clip_end_frame_0based,input_fps,split
what,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_X7z-Z1kJwp4.mp4,110,150.0,41.0,1.335,29.97,msasl_36,True,480.0,360.0,False,False,False,1.3680347013680347,0.0330347013680347,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/what/msasl_raw_X7z-Z1kJwp4__s000109__e000149__cbb121ac099d,41,jpg,224,224,grayscale,110,150,109,149,29.97002997002997,train
help,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_4Nh1iFv2BMc.mp4,2923,3056.0,134.0,4.437999999999988,29.97,msasl_72,True,626.0,360.0,False,False,False,4.471137804471138,0.0331378044711501,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/help/msasl_raw_4Nh1iFv2BMc__s002922__e003055__13b79e7d1896,134,jpg,224,224,grayscale,2923,3056,2922,3055,29.97002997002997,train
teacher,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_N9tVg829W4c.mp4,150,220.0,71.0,2.333,30.0,msasl_29,True,540.0,360.0,False,False,False,2.3666666666666667,0.0336666666666665,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/teacher/msasl_raw_N9tVg829W4c__s000149__e000219__9a68f969074b,71,jpg,224,224,grayscale,150,220,149,219,30.0,train
teacher,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-LB4ENHxcIs.mp4,2422,2488.0,67.0,2.2020000000000124,29.97,msasl_233,True,640.0,360.0,False,False,False,2.235568902235569,0.0335689022355567,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/teacher/msasl_raw_-LB4ENHxcIs__s002421__e002487__8d6367246da1,67,jpg,224,224,grayscale,2422,2488,2421,2487,29.97002997002997,train
happy,signingsavvy,kaggle_dataset/videos/26532.mp4,1,70.0,70.0,2.336,29.97,wlasl_10,True,288.0,192.0,False,False,False,2.335669002335669,0.0003309976643306,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/happy/26532__s000000__e000069__993bc484376a,69,jpg,224,224,grayscale,1,70,0,69,29.97,train
eat,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Cv5avR9nEhg.mp4,30956,31093.0,138.0,5.480000000000018,25.0,msasl_12,True,1280.0,720.0,False,False,False,5.52,0.0399999999999813,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/eat/msasl_raw_Cv5avR9nEhg__s030955__e031092__2599b7599162,138,jpg,224,224,grayscale,30956,31093,30955,31092,25.0,train
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_oVsuQbfMscM.mp4,197,245.0,49.0,1.6020000000000003,29.97,msasl_124,True,640.0,360.0,False,False,False,1.6349683016349683,0.032968301634968,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/nice/msasl_raw_oVsuQbfMscM__s000196__e000244__f3f356c93146,49,jpg,224,224,grayscale,197,245,196,244,29.97,train
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_FBimL8-ND3E.mp4,3054,3124.0,71.0,2.3349999999999937,29.97,msasl_101,True,360.0,360.0,False,False,False,2.369035702369036,0.0340357023690418,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/again/msasl_raw_FBimL8-ND3E__s003053__e003123__76b4820d3239,71,jpg,224,224,grayscale,3054,3124,3053,3123,29.97002997002997,train
finish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Vintf-DLWq0.mp4,635,670.0,36.0,1.1720000000000006,29.878,msasl_41,True,202.0,360.0,False,False,False,1.2048999263672266,0.032899926367226,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/finish/msasl_raw_Vintf-DLWq0__s000634__e000669__d09eed94ce0c,36,jpg,224,224,grayscale,635,670,634,669,30.0,train
mother,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_V6fbyDlMwBQ.mp4,0,110.0,111.0,3.667,30.0,msasl_62,True,640.0,360.0,False,False,False,3.7,0.0330000000000003,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/mother/msasl_raw_V6fbyDlMwBQ__s000000__e000109__2d4f07cc20e1,110,jpg,224,224,grayscale,0,110,0,109,30.0,train
father,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_6UrcyZ-QeiU.mp4,2897,2947.0,51.0,1.668999999999997,29.97,msasl_205,True,640.0,360.0,False,False,False,1.7017017017017018,0.0327017017017048,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/father/msasl_raw_6UrcyZ-QeiU__s002896__e002946__b69ff1aee52d,51,jpg,224,224,grayscale,2897,2947,2896,2946,29.97002997002997,train
table,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Zv3oNQQS8Wg.mp4,48,148.0,101.0,3.3359999999999994,29.97,msasl_144,True,480.0,360.0,False,False,False,3.3700367033700367,0.0340367033700372,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/table/msasl_raw_Zv3oNQQS8Wg__s000047__e000147__22025f2b798d,101,jpg,224,224,grayscale,48,148,47,147,29.97002997002997,train
deaf,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_BEKUHzwnVO8.mp4,11833,11903.0,71.0,2.3350000000000364,29.97,msasl_80,True,640.0,360.0,False,False,False,2.369035702369036,0.0340357023689992,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/deaf/msasl_raw_BEKUHzwnVO8__s011832__e011902__7cc14eaa3636,71,jpg,224,224,grayscale,11833,11903,11832,11902,29.97002997002997,train
learn,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_OB1xBzqD8WY.mp4,888,921.0,34.0,1.1010000000000026,29.97,msasl_40,True,640.0,360.0,False,False,False,1.1344678011344678,0.0334678011344651,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/learn/msasl_raw_OB1xBzqD8WY__s000887__e000920__042eab6ffa69,34,jpg,224,224,grayscale,888,921,887,920,29.97002997002997,train
man,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_75BkNdtDsoQ.mp4,4428,4530.0,103.0,4.079999999999984,25.0,msasl_77,True,640.0,360.0,False,False,False,4.12,0.040000000000016,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/man/msasl_raw_75BkNdtDsoQ__s004427__e004529__f4c909c5d9e8,103,jpg,224,224,grayscale,4428,4530,4427,4529,25.0,train
orange,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_hKogDJd0yc4.mp4,4057,4147.0,91.0,3.0030000000000143,29.97,msasl_80,True,640.0,360.0,False,False,False,3.0363697030363697,0.0333697030363553,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/orange/msasl_raw_hKogDJd0yc4__s004056__e004146__1f1a8030b217,91,jpg,224,224,grayscale,4057,4147,4056,4146,29.97002997002997,train
student,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K4lo0NZDlH8.mp4,4658,4801.0,144.0,4.765999999999991,30.0,msasl_40,True,568.0,320.0,False,False,False,4.8,0.0340000000000086,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/student/msasl_raw_K4lo0NZDlH8__s004657__e004800__31794b34a5de,144,jpg,224,224,grayscale,4658,4801,4657,4800,30.0,train
yes,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_q_p38s5JsXo.mp4,1053,1073.0,21.0,0.8000000000000043,25.0,msasl_12,True,1280.0,720.0,False,False,False,0.84,0.0399999999999957,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/yes/msasl_raw_q_p38s5JsXo__s001052__e001072__d7642ab61910,21,jpg,224,224,grayscale,1053,1073,1052,1072,25.0,train
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Qd1x1kUwhpQ.mp4,8215,8275.0,61.0,2.3999999999999773,25.0,msasl_12,True,480.0,360.0,False,False,False,2.44,0.0400000000000226,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/bird/msasl_raw_Qd1x1kUwhpQ__s008214__e008274__9de59454fc4a,61,jpg,224,224,grayscale,8215,8275,8214,8274,25.0,train
finish,signschool,kaggle_dataset/videos/21943.mp4,1,28.0,28.0,1.168,23.976023976023978,wlasl_32,True,1920.0,1080.0,False,False,False,1.1678333333333333,0.0001666666666666,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/finish/21943__s000000__e000027__6914efe88d79,28,jpg,224,224,grayscale,1,28,0,27,23.976023976023978,train
table,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Zv3oNQQS8Wg.mp4,148,252.0,105.0,3.47,29.97,msasl_144,True,480.0,360.0,False,False,False,3.503503503503504,0.0335035035035033,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/table/msasl_raw_Zv3oNQQS8Wg__s000147__e000251__b040f771455b,105,jpg,224,224,grayscale,148,252,147,251,29.97002997002997,train
father,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_3zoqSvF0Z2A.mp4,2254,2299.0,46.0,1.5,30.0,msasl_175,True,568.0,320.0,False,False,False,1.5333333333333334,0.0333333333333334,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/father/msasl_raw_3zoqSvF0Z2A__s002253__e002298__be972cafffc1,46,jpg,224,224,grayscale,2254,2299,2253,2298,30.0,train
water,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_m49LzvNVTgc.mp4,149,217.0,69.0,2.2689999999999992,29.97,msasl_144,True,480.0,360.0,False,False,False,2.3023023023023024,0.0333023023023031,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/water/msasl_raw_m49LzvNVTgc__s000148__e000216__eb60f95a324c,69,jpg,224,224,grayscale,149,217,148,216,29.97002997002997,train
need,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw__LGqHR3FhL8.mp4,14823,14893.0,71.0,2.3360000000000127,29.97,msasl_80,True,640.0,360.0,False,False,False,2.369035702369036,0.0330357023690228,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/need/msasl_raw__LGqHR3FhL8__s014822__e014892__459f2fe43058,71,jpg,224,224,grayscale,14823,14893,14822,14892,29.97002997002997,train
what,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_RjKI2a_hZ18.mp4,0,37.0,38.0,2.467,15.0,msasl_3,True,480.0,360.0,False,False,False,2.533333333333333,0.0663333333333331,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/what/msasl_raw_RjKI2a_hZ18__s000000__e000036__6e8a401a0af6,37,jpg,224,224,grayscale,0,37,0,36,15.403323875152006,train
student,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_P3tBJESDamE.mp4,1128,1198.0,71.0,2.9200000000000017,23.976,msasl_94,True,1280.0,720.0,False,False,False,2.9612946279612946,0.0412946279612929,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/student/msasl_raw_P3tBJESDamE__s001127__e001197__8f91246fd914,71,jpg,224,224,grayscale,1128,1198,1127,1197,23.976023976023978,train
yes,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_bX1eJjB3nyA.mp4,4333,4394.0,62.0,2.0349999999999966,29.97,msasl_261,True,640.0,360.0,False,False,False,2.0687354020687354,0.0337354020687388,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/yes/msasl_raw_bX1eJjB3nyA__s004332__e004393__96d3faac9521,62,jpg,224,224,grayscale,4333,4394,4332,4393,29.97002997002997,train
help,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_rkQZQhloXuE.mp4,4166,4348.0,183.0,6.072000000000003,29.97,msasl_370,True,640.0,360.0,False,False,False,6.106106106106107,0.0341061061061038,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/help/msasl_raw_rkQZQhloXuE__s004165__e004347__7c5e66ef7afd,183,jpg,224,224,grayscale,4166,4348,4165,4347,29.97002997002997,train
again,signingsavvy,kaggle_dataset/videos/47305.mp4,1,49.0,49.0,1.635,29.97,wlasl_11,True,288.0,192.0,False,False,False,1.6349683016349683,3.1698365031695985e-05,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/again/47305__s000000__e000048__9e8648c71d7e,49,jpg,224,224,grayscale,1,49,0,48,29.97,train
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Fz1I_Ssr3AE.mp4,8543,8583.0,41.0,1.599999999999966,25.0,msasl_77,True,640.0,360.0,False,False,False,1.64,0.040000000000034,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/again/msasl_raw_Fz1I_Ssr3AE__s008542__e008582__95ed0f7377c2,41,jpg,224,224,grayscale,8543,8583,8542,8582,25.0,train
yes,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_owXsDIKq4lk.mp4,4879,4999.0,121.0,4.004000000000019,29.97,msasl_391,True,1280.0,720.0,False,False,False,4.037370704037371,0.0333707040373516,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/yes/msasl_raw_owXsDIKq4lk__s004878__e004998__6c42e8934343,121,jpg,224,224,grayscale,4879,4999,4878,4998,29.97002997002997,train
tired,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_k-AZCZlPECE.mp4,274,416.0,143.0,4.742000000000001,29.94,msasl_144,True,480.0,360.0,False,False,False,4.776219104876419,0.0342191048764179,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/tired/msasl_raw_k-AZCZlPECE__s000273__e000415__3d6c257df423,143,jpg,224,224,grayscale,274,416,273,415,29.97002997002997,train
fish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_UXetwN_cI5A.mp4,10309,10389.0,81.0,3.1999999999999886,25.0,msasl_12,True,480.0,360.0,False,False,False,3.24,0.0400000000000115,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/fish/msasl_raw_UXetwN_cI5A__s010308__e010388__b8165aecc699,81,jpg,224,224,grayscale,10309,10389,10308,10388,25.0,train
need,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw__LGqHR3FhL8.mp4,14893,14963.0,71.0,2.3349999999999795,29.97,msasl_80,True,640.0,360.0,False,False,False,2.369035702369036,0.034035702369056,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/need/msasl_raw__LGqHR3FhL8__s014892__e014962__1da667784b3e,71,jpg,224,224,grayscale,14893,14963,14892,14962,29.97002997002997,train
need,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_MDQQ9WZNwcc.mp4,8407,8545.0,139.0,4.605000000000018,29.97,msasl_126,True,640.0,360.0,False,False,False,4.637971304637971,0.0329713046379529,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/need/msasl_raw_MDQQ9WZNwcc__s008406__e008544__67bab7b3f94d,139,jpg,224,224,grayscale,8407,8545,8406,8544,29.97002997002997,train
man,signschool,kaggle_dataset/videos/34737.mp4,1,34.0,34.0,1.134,29.97002997002997,wlasl_39,True,1920.0,1080.0,False,False,False,1.1344666666666667,0.0004666666666668,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/man/34737__s000000__e000033__57096c5d57f5,34,jpg,224,224,grayscale,1,34,0,33,29.97002997002997,train
happy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_ZHUVt5W8UEk.mp4,6501,6563.0,63.0,2.068000000000012,29.97,msasl_349,True,640.0,360.0,False,False,False,2.1021021021021022,0.0341021021020901,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/happy/msasl_raw_ZHUVt5W8UEk__s006500__e006562__26dd7dda4453,63,jpg,224,224,grayscale,6501,6563,6500,6562,29.97002997002997,train
mother,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_yzl_Ez0ZB9Q.mp4,1292,1319.0,28.0,0.9010000000000034,29.97,msasl_97,True,480.0,360.0,False,False,False,0.9342676009342676,0.0332676009342642,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/mother/msasl_raw_yzl_Ez0ZB9Q__s001291__e001318__e24048ae2df9,28,jpg,224,224,grayscale,1292,1319,1291,1318,29.97002997002997,train
tired,signschool,kaggle_dataset/videos/58593.mp4,1,33.0,33.0,1.101,29.97002997002997,wlasl_39,True,1920.0,1080.0,False,False,False,1.1011,9.9999999999989e-05,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/tired/58593__s000000__e000032__025f4ee0a31d,33,jpg,224,224,grayscale,1,33,0,32,29.97002997002997,train
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_xEFFxlLBHUo.mp4,0,157.0,158.0,5.414,29.0,msasl_266,True,640.0,360.0,False,False,False,5.448275862068965,0.0342758620689656,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/bird/msasl_raw_xEFFxlLBHUo__s000000__e000156__d639d08c700b,157,jpg,224,224,grayscale,0,157,0,156,29.0,train
what,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_my4mxg6lXYQ.mp4,15575,15677.0,103.0,3.40300000000002,29.97,msasl_124,True,1280.0,720.0,False,False,False,3.4367701034367704,0.0337701034367503,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/what/msasl_raw_my4mxg6lXYQ__s015574__e015676__ec942f72edd6,103,jpg,224,224,grayscale,15575,15677,15574,15676,29.97002997002997,train
table,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Zv3oNQQS8Wg.mp4,0,48.0,49.0,1.602,29.97,msasl_144,True,480.0,360.0,False,False,False,1.6349683016349683,0.0329683016349682,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/table/msasl_raw_Zv3oNQQS8Wg__s000000__e000047__777203ca6cce,48,jpg,224,224,grayscale,0,48,0,47,29.97002997002997,train
cousin,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_UXetwN_cI5A.mp4,6472,6552.0,81.0,3.1999999999999886,25.0,msasl_12,True,480.0,360.0,False,False,False,3.24,0.0400000000000115,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/cousin/msasl_raw_UXetwN_cI5A__s006471__e006551__59439b831697,81,jpg,224,224,grayscale,6472,6552,6471,6551,25.0,train
cousin,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-_0i3qAEM1E.mp4,162,242.0,81.0,2.667,30.0,msasl_62,True,640.0,360.0,False,False,False,2.7,0.0330000000000003,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/cousin/msasl_raw_-_0i3qAEM1E__s000161__e000241__713d285cb92d,81,jpg,224,224,grayscale,162,242,161,241,30.0,train
help,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_DhcTHDFqTfI.mp4,40,120.0,81.0,2.672,29.942,msasl_144,True,480.0,360.0,False,False,False,2.7052301115489947,0.0332301115489945,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/help/msasl_raw_DhcTHDFqTfI__s000039__e000119__a21847010d1c,81,jpg,224,224,grayscale,40,120,39,119,29.97002997002997,train
need,spreadthesign,kaggle_dataset/videos/37418.mp4,1,80.0,80.0,2.669,29.97,wlasl_56,True,320.0,240.0,False,False,False,2.669336002669336,0.0003360026693361,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/need/37418__s000000__e000079__2144318222f7,80,jpg,224,224,grayscale,1,80,0,79,29.97,train
student,startasl,kaggle_dataset/videos/55339.mp4,1,67.0,67.0,2.236,29.97,wlasl_36,True,736.0,414.0,False,False,False,2.235568902235569,0.000431097764431,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/student/55339__s000000__e000066__f45ddcb8f7df,67,jpg,224,224,grayscale,1,67,0,66,29.97,train
orange,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_p8OYydc3WQM.mp4,9583,9671.0,89.0,2.9360000000000355,29.97,msasl_262,True,640.0,360.0,False,False,False,2.9696363029696364,0.0336363029696009,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/orange/msasl_raw_p8OYydc3WQM__s009582__e009670__b003eecf1429,89,jpg,224,224,grayscale,9583,9671,9582,9670,29.97002997002997,train
what,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw__LGqHR3FhL8.mp4,14174,14254.0,81.0,2.6689999999999827,29.97,msasl_80,True,640.0,360.0,False,False,False,2.702702702702702,0.0337027027027199,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/what/msasl_raw__LGqHR3FhL8__s014173__e014253__9aca0329d005,81,jpg,224,224,grayscale,14174,14254,14173,14253,29.97002997002997,train
tired,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_q_p38s5JsXo.mp4,3495,3551.0,57.0,2.2399999999999807,25.0,msasl_12,True,1280.0,720.0,False,False,False,2.28,0.0400000000000191,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/tired/msasl_raw_q_p38s5JsXo__s003494__e003550__a7d687da08ad,57,jpg,224,224,grayscale,3495,3551,3494,3550,25.0,train
school,asldeafined,kaggle_dataset/videos/49600.mp4,1,56.0,56.0,1.867,30.0,wlasl_15,True,640.0,480.0,False,False,False,1.8666666666666667,0.0003333333333332,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/school/49600__s000000__e000055__f136e4b3776c,56,jpg,224,224,grayscale,1,56,0,55,30.0,train
need,signschool,kaggle_dataset/videos/37425.mp4,1,45.0,45.0,1.502,29.97002997002997,wlasl_4,True,1920.0,1080.0,False,False,False,1.5015,0.0004999999999999,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/need/37425__s000000__e000044__a8e124982043,45,jpg,224,224,grayscale,1,45,0,44,29.97002997002997,train
what,signschool,kaggle_dataset/videos/62968.mp4,1,43.0,43.0,1.793,23.97606111107669,wlasl_32,True,1920.0,1080.0,False,False,False,1.7934555555555558,0.0004555555555558,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/what/62968__s000000__e000042__9fd39a87bbe0,43,jpg,224,224,grayscale,1,43,0,42,23.97606111107669,train
man,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_fNg_sJ9f8EI.mp4,3778,3897.0,120.0,3.971000000000004,29.97,msasl_32,True,640.0,360.0,False,False,False,4.004004004004004,0.0330040040040002,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/man/msasl_raw_fNg_sJ9f8EI__s003777__e003896__8b294e865997,120,jpg,224,224,grayscale,3778,3897,3777,3896,29.97002997002997,train
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_DiKUdUzxRmk.mp4,2274,2347.0,74.0,2.435999999999993,29.97,msasl_286,True,1280.0,720.0,False,False,False,2.469135802469136,0.0331358024691432,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/bird/msasl_raw_DiKUdUzxRmk__s002273__e002346__3e457dd31aa2,74,jpg,224,224,grayscale,2274,2347,2273,2346,29.97002997002997,train
mother,spreadthesign,kaggle_dataset/videos/36603.mp4,1,81.0,81.0,3.24,25.0,wlasl_2,True,320.0,240.0,False,False,False,3.24,0.0,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/mother/36603__s000000__e000080__1bfe3eca7670,81,jpg,224,224,grayscale,1,81,0,80,25.0,train
learn,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_f7COHRpmVKA.mp4,1186,1335.0,150.0,4.9709999999999965,29.97,msasl_32,True,640.0,360.0,False,False,False,5.005005005005005,0.0340050050050084,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/learn/msasl_raw_f7COHRpmVKA__s001185__e001334__089cea85297b,150,jpg,224,224,grayscale,1186,1335,1185,1334,29.97002997002997,train
orange,signschool,kaggle_dataset/videos/40117.mp4,1,38.0,38.0,1.268,29.97002997002997,wlasl_39,True,1920.0,1080.0,False,False,False,1.2679333333333334,6.666666666665932e-05,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/orange/40117__s000000__e000037__85e9c489ee16,38,jpg,224,224,grayscale,1,38,0,37,29.97002997002997,train
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_q38xuZH11jw.mp4,3877,4050.0,174.0,5.766999999999996,30.0,msasl_107,True,568.0,320.0,False,False,False,5.8,0.0330000000000039,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/bird/msasl_raw_q38xuZH11jw__s003876__e004049__0dffc7049ee4,174,jpg,224,224,grayscale,3877,4050,3876,4049,30.0,train
what,aslsearch,kaggle_dataset/videos/62988.mp4,1,87.0,87.0,2.87,30.318840916754844,wlasl_12,True,720.0,400.0,False,False,False,2.869502836169503,0.0004971638304969,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/what/62988__s000000__e000086__cebedb34065f,87,jpg,224,224,grayscale,1,87,0,86,30.318840916754844,train
tired,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Cv5avR9nEhg.mp4,1768,1848.0,81.0,3.200000000000003,25.0,msasl_12,True,1280.0,720.0,False,False,False,3.24,0.0399999999999973,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg_from_raw/tired/msasl_raw_Cv5avR9nEhg__s001767__e001847__6ff784d3361d,81,jpg,224,224,grayscale,1768,1848,1767,1847,25.0,train
