label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height,process_status,process_error,normalized_video_path,input_fps,normalized_fps,input_width,input_height,normalized_width,normalized_height,input_frame_count,normalized_frame_count,input_duration_sec,normalized_duration_sec,normalized_color_mode,split,is_augmented,augmentation_name
computer,signschool,kaggle_dataset/videos/12315.mp4,1,57.0,57.0,1.902,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12315_norm__shift_right_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,57,57,1.9019,1.9019,grayscale,train,True,shift_right_8
computer,signschool,kaggle_dataset/videos/12315.mp4,1,57.0,57.0,1.902,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12315_norm__shift_up_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,57,57,1.9019,1.9019,grayscale,train,True,shift_up_8
computer,signschool,kaggle_dataset/videos/12315.mp4,1,57.0,57.0,1.902,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12315_norm__shift_down_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,57,57,1.9019,1.9019,grayscale,train,True,shift_down_8
computer,signschool,kaggle_dataset/videos/12315.mp4,1,57.0,57.0,1.902,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12315_norm__rot_left_5.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,57,57,1.9019,1.9019,grayscale,train,True,rot_left_5
computer,signschool,kaggle_dataset/videos/12315.mp4,1,57.0,57.0,1.902,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12315_norm__rot_right_5.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,57,57,1.9019,1.9019,grayscale,train,True,rot_right_5
computer,signschool,kaggle_dataset/videos/12315.mp4,1,57.0,57.0,1.902,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12315_norm__zoom_in_110.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,57,57,1.9019,1.9019,grayscale,train,True,zoom_in_110
computer,signschool,kaggle_dataset/videos/12315.mp4,1,57.0,57.0,1.902,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12315_norm__zoom_out_90.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,57,57,1.9019,1.9019,grayscale,train,True,zoom_out_90
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__slow_x0_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,slow_x0_8
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__fast_x1_25.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,fast_x1_25
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__interp_plus20.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,interp_plus20
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__drop_every_5.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,drop_every_5
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__shift_left_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,shift_left_8
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__shift_right_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,shift_right_8
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__shift_up_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,shift_up_8
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__shift_down_8.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,shift_down_8
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__rot_left_5.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,rot_left_5
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__rot_right_5.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,rot_right_5
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__zoom_in_110.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,zoom_in_110
computer,signschool,kaggle_dataset/videos/12314.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12314_norm__zoom_out_90.mp4,29.97002997002997,29.97002997002997,1920,1080,224,224,43,43,1.4347666666666667,1.4347666666666667,grayscale,train,True,zoom_out_90
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__slow_x0_8.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,slow_x0_8
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__fast_x1_25.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,fast_x1_25
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__interp_plus20.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,interp_plus20
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__drop_every_5.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,drop_every_5
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__shift_left_8.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,shift_left_8
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__shift_right_8.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,shift_right_8
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__shift_up_8.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,shift_up_8
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__shift_down_8.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,shift_down_8
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__rot_left_5.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,rot_left_5
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__rot_right_5.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,rot_right_5
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__zoom_in_110.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,zoom_in_110
computer,signingsavvy,kaggle_dataset/videos/12328.mp4,1,88.0,88.0,2.936,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12328_norm__zoom_out_90.mp4,29.97,29.97,288,192,224,224,88,88,2.9362696029362696,2.9362696029362696,grayscale,train,True,zoom_out_90
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__slow_x0_8.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,slow_x0_8
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__fast_x1_25.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,fast_x1_25
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__interp_plus20.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,interp_plus20
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__drop_every_5.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,drop_every_5
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__shift_left_8.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,shift_left_8
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__shift_right_8.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,shift_right_8
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__shift_up_8.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,shift_up_8
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__shift_down_8.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,shift_down_8
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__rot_left_5.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,rot_left_5
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__rot_right_5.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,rot_right_5
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__zoom_in_110.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,zoom_in_110
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46.0,46.0,1.535,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12327_norm__zoom_out_90.mp4,29.97,29.97,288,192,224,224,46,46,1.5348682015348682,1.5348682015348682,grayscale,train,True,zoom_out_90
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__slow_x0_8.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,slow_x0_8
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__fast_x1_25.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,fast_x1_25
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__interp_plus20.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,interp_plus20
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__drop_every_5.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,drop_every_5
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__shift_left_8.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,shift_left_8
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__shift_right_8.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,shift_right_8
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__shift_up_8.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,shift_up_8
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__shift_down_8.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,shift_down_8
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__rot_left_5.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,rot_left_5
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__rot_right_5.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,rot_right_5
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__zoom_in_110.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,zoom_in_110
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73.0,73.0,2.436,29.97,11,True,288.0,192.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12326_norm__zoom_out_90.mp4,29.97,29.97,288,192,224,224,73,73,2.4357691024357693,2.4357691024357693,grayscale,train,True,zoom_out_90
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__slow_x0_8.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,slow_x0_8
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__fast_x1_25.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,fast_x1_25
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__interp_plus20.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,interp_plus20
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__drop_every_5.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,drop_every_5
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__shift_left_8.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,shift_left_8
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__shift_right_8.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,shift_right_8
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__shift_up_8.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,shift_up_8
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__shift_down_8.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,shift_down_8
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__rot_left_5.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,rot_left_5
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__rot_right_5.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,rot_right_5
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__zoom_in_110.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,zoom_in_110
computer,startasl,kaggle_dataset/videos/12313.mp4,1,81.0,81.0,2.703,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12313_norm__zoom_out_90.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,81,81,2.7027,2.7027,grayscale,train,True,zoom_out_90
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__slow_x0_8.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,slow_x0_8
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__fast_x1_25.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,fast_x1_25
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__interp_plus20.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,interp_plus20
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__drop_every_5.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,drop_every_5
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__shift_left_8.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,shift_left_8
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__shift_right_8.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,shift_right_8
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__shift_up_8.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,shift_up_8
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__shift_down_8.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,shift_down_8
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__rot_left_5.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,rot_left_5
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__rot_right_5.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,rot_right_5
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__zoom_in_110.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,zoom_in_110
computer,startasl,kaggle_dataset/videos/12312.mp4,1,101.0,101.0,3.37,29.97002997002997,38,True,1280.0,720.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12312_norm__zoom_out_90.mp4,29.97002997002997,29.97002997002997,1280,720,224,224,101,101,3.370033333333333,3.370033333333333,grayscale,train,True,zoom_out_90
computer,aslsearch,kaggle_dataset/videos/12338.mp4,1,107.0,107.0,3.537,30.2530212549175,41,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12338_norm__slow_x0_8.mp4,30.2530212549175,30.2530212549175,720,400,224,224,107,107,3.536836836836837,3.536836836836837,grayscale,train,True,slow_x0_8
computer,aslsearch,kaggle_dataset/videos/12338.mp4,1,107.0,107.0,3.537,30.2530212549175,41,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12338_norm__fast_x1_25.mp4,30.2530212549175,30.2530212549175,720,400,224,224,107,107,3.536836836836837,3.536836836836837,grayscale,train,True,fast_x1_25
computer,aslsearch,kaggle_dataset/videos/12338.mp4,1,107.0,107.0,3.537,30.2530212549175,41,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12338_norm__interp_plus20.mp4,30.2530212549175,30.2530212549175,720,400,224,224,107,107,3.536836836836837,3.536836836836837,grayscale,train,True,interp_plus20
computer,aslsearch,kaggle_dataset/videos/12338.mp4,1,107.0,107.0,3.537,30.2530212549175,41,True,720.0,400.0,ok,,normalized_videos/topn_keepfps_224_gray_augmented/computer/12338_norm__drop_every_5.mp4,30.2530212549175,30.2530212549175,720,400,224,224,107,107,3.536836836836837,3.536836836836837,grayscale,train,True,drop_every_5
