label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height,invalid_duration,invalid_fps,invalid_length_frames,duration_from_frames,consistency_error_sec,is_consistency_outlier,extreme_low_thr,extreme_high_thr,is_extreme_duration,is_anomaly,removal_reason,process_status,process_error,frames_path,frames_count,frame_file_ext,normalized_width,normalized_height,normalized_color_mode,clip_start_frame_src,clip_end_frame_src,clip_start_frame_0based,clip_end_frame_0based,input_fps,split
water,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_my4mxg6lXYQ.mp4,14923,15098.0,176.0,5.838999999999999,29.97,msasl_124,True,1280.0,720.0,False,False,False,5.872539205872539,0.0335392058725405,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/water/msasl_raw_my4mxg6lXYQ__s014922__e015097__243528a63628,176,jpg,224,224,grayscale,14923,15098,14922,15097,29.97002997002997,train
student,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_nBvBJ91I5ZI.mp4,211,250.0,40.0,1.3020000000000005,29.97,msasl_40,True,640.0,360.0,False,False,False,1.334668001334668,0.0326680013346676,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/student/msasl_raw_nBvBJ91I5ZI__s000210__e000249__c33a61a5f67f,40,jpg,224,224,grayscale,211,250,210,249,29.97002997002997,train
eat,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_R_ES8RZua1g.mp4,9385,9477.0,93.0,3.0669999999999504,30.0,msasl_40,True,568.0,320.0,False,False,False,3.1,0.0330000000000496,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/eat/msasl_raw_R_ES8RZua1g__s009384__e009476__684ac7c78337,93,jpg,224,224,grayscale,9385,9477,9384,9476,30.0,train
fish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_FUHOIo_8o9w.mp4,5779,5870.0,92.0,3.0360000000000014,29.97,msasl_18,True,640.0,360.0,False,False,False,3.0697364030697365,0.0337364030697351,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/fish/msasl_raw_FUHOIo_8o9w__s005778__e005869__fe927f0cff63,92,jpg,224,224,grayscale,5779,5870,5778,5869,29.97002997002997,train
eat,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Cv5avR9nEhg.mp4,30956,31093.0,138.0,5.480000000000018,25.0,msasl_12,True,1280.0,720.0,False,False,False,5.52,0.0399999999999813,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/eat/msasl_raw_Cv5avR9nEhg__s030955__e031092__2599b7599162,138,jpg,224,224,grayscale,30956,31093,30955,31092,25.0,train
mother,signingsavvy,kaggle_dataset/videos/36936.mp4,1,39.0,39.0,1.301,29.97,wlasl_11,True,288.0,192.0,False,False,False,1.3013013013013013,0.0003013013013013,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/mother/36936__s000000__e000038__1b1d3ae9c224,38,jpg,224,224,grayscale,1,39,0,38,29.97,val
student,signingsavvy,kaggle_dataset/videos/55343.mp4,1,55.0,55.0,1.835,29.97,wlasl_11,True,288.0,192.0,False,False,False,1.8351685018351689,0.0001685018351686,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/student/55343__s000000__e000054__5a80cc5c4738,55,jpg,224,224,grayscale,1,55,0,54,29.97,val
water,elementalasl,kaggle_dataset/videos/62499.mp4,1,122.0,122.0,5.083,24.0,wlasl_19,True,320.0,180.0,False,False,False,5.083333333333333,0.0003333333333328,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/water/62499__s000000__e000121__a7843b28a2d5,122,jpg,224,224,grayscale,1,122,0,121,24.0,train
finish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_gYB8ji01BLo.mp4,0,69.0,70.0,2.302,29.979,msasl_0,True,640.0,360.0,False,False,False,2.334967810800894,0.0329678108008941,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/finish/msasl_raw_gYB8ji01BLo__s000000__e000068__5281c8629450,69,jpg,224,224,grayscale,0,69,0,68,29.97002997002997,test
no,asldeafined,kaggle_dataset/videos/38530.mp4,1,53.0,53.0,1.767,30.0,wlasl_15,True,640.0,480.0,False,False,False,1.7666666666666666,0.0003333333333332,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/no/38530__s000000__e000052__70311a1cd2ec,53,jpg,224,224,grayscale,1,53,0,52,30.0,train
doctor,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Cv5avR9nEhg.mp4,7443,7493.0,51.0,2.0,25.0,msasl_12,True,1280.0,720.0,False,False,False,2.04,0.04,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/doctor/msasl_raw_Cv5avR9nEhg__s007442__e007492__8be7ce26fecf,51,jpg,224,224,grayscale,7443,7493,7442,7492,25.0,train
table,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_W3RoLV4XY68.mp4,0,135.0,136.0,4.56,29.606,msasl_2,True,640.0,360.0,False,False,False,4.593663446598662,0.0336634465986627,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/table/msasl_raw_W3RoLV4XY68__s000000__e000134__b00a9c0c8bea,135,jpg,224,224,grayscale,0,135,0,134,29.606,train
spring,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_PgrN3IWv91k.mp4,727,868.0,142.0,4.704000000000001,29.97,msasl_26,True,1280.0,720.0,False,False,False,4.738071404738071,0.0340714047380705,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/spring/msasl_raw_PgrN3IWv91k__s000726__e000867__3b04b99c52d9,142,jpg,224,224,grayscale,727,868,726,867,29.97002997002997,val
orange,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_hKogDJd0yc4.mp4,4167,4227.0,61.0,2.002000000000009,29.97,msasl_80,True,640.0,360.0,False,False,False,2.035368702035369,0.0333687020353594,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/orange/msasl_raw_hKogDJd0yc4__s004166__e004226__fe34c96922dd,61,jpg,224,224,grayscale,4167,4227,4166,4226,29.97002997002997,train
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_61q-PJr_UvM.mp4,1556,1611.0,56.0,1.8350000000000009,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.8685352018685355,0.0335352018685344,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/nice/msasl_raw_61q-PJr_UvM__s001555__e001610__eacba827ff34,56,jpg,224,224,grayscale,1556,1611,1555,1610,29.97002997002997,val
mother,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_DHl2-NT3mIM.mp4,0,89.0,90.0,2.97,29.97,msasl_0,True,640.0,360.0,False,False,False,3.003003003003004,0.033003003003003,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/mother/msasl_raw_DHl2-NT3mIM__s000000__e000088__e2f0f22b2e95,89,jpg,224,224,grayscale,0,89,0,88,29.97002997002997,test
fish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_gVUwBsPOUjk.mp4,8395,8445.0,51.0,1.6680000000000064,29.97,msasl_80,True,640.0,360.0,False,False,False,1.7017017017017018,0.0337017017016954,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/fish/msasl_raw_gVUwBsPOUjk__s008394__e008444__cab4bbd4e278,51,jpg,224,224,grayscale,8395,8445,8394,8444,29.97002997002997,train
deaf,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_rWIDL_GpaJc.mp4,1942,2092.0,151.0,5.004000000000005,29.972,msasl_274,True,1280.0,720.0,False,False,False,5.038035499799813,0.034035499799808,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/deaf/msasl_raw_rWIDL_GpaJc__s001941__e002091__e083d82f2b6e,151,jpg,224,224,grayscale,1942,2092,1941,2091,29.97002997002997,train
happy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_qysriDtUS5o.mp4,432,456.0,25.0,1.0009999999999977,23.976,msasl_73,True,640.0,360.0,False,False,False,1.0427093760427095,0.0417093760427118,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/happy/msasl_raw_qysriDtUS5o__s000431__e000455__f74663e1e06c,25,jpg,224,224,grayscale,432,456,431,455,23.976023976023978,train
table,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_f7tZegTJCWo.mp4,2597,2768.0,172.0,7.124000000000009,24.004,msasl_125,True,1280.0,720.0,False,False,False,7.165472421263122,0.041472421263113,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/table/msasl_raw_f7tZegTJCWo__s002596__e002767__550f5dddde2c,172,jpg,224,224,grayscale,2597,2768,2596,2767,24.0,test
cousin,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_ckNZidesfIA.mp4,1571,1635.0,65.0,2.136000000000003,29.97,msasl_286,True,640.0,360.0,False,False,False,2.1688355021688355,0.0328355021688326,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/cousin/msasl_raw_ckNZidesfIA__s001570__e001634__81ea004a0379,65,jpg,224,224,grayscale,1571,1635,1570,1634,29.97002997002997,train
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_25ymRY7hbjs.mp4,6615,6725.0,111.0,3.669999999999988,29.97,msasl_72,True,626.0,360.0,False,False,False,3.703703703703704,0.0337037037037157,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/nice/msasl_raw_25ymRY7hbjs__s006614__e006724__9d4a5ff659a0,111,jpg,224,224,grayscale,6615,6725,6614,6724,29.97002997002997,train
man,asldeafined,kaggle_dataset/videos/34738.mp4,1,155.0,155.0,5.167,30.0,wlasl_34,True,640.0,480.0,False,False,False,5.166666666666667,0.0003333333333328,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/man/34738__s000000__e000154__6e6f80fad4a5,155,jpg,224,224,grayscale,1,155,0,154,30.0,train
table,spreadthesign,kaggle_dataset/videos/15772.mp4,1,73.0,73.0,2.92,25.0,wlasl_2,True,320.0,240.0,False,False,False,2.92,0.0,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/table/15772__s000000__e000072__03783124f062,73,jpg,224,224,grayscale,1,73,0,72,25.0,train
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_xEFFxlLBHUo.mp4,0,157.0,158.0,5.414,29.0,msasl_266,True,640.0,360.0,False,False,False,5.448275862068965,0.0342758620689656,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/bird/msasl_raw_xEFFxlLBHUo__s000000__e000156__d639d08c700b,157,jpg,224,224,grayscale,0,157,0,156,29.0,val
what,aslbrick,kaggle_dataset/videos/69531.mp4,1,63.0,63.0,2.102,29.97002997002997,wlasl_118,True,1280.0,720.0,False,False,False,2.1021,0.0001000000000002,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/what/69531__s000000__e000062__02a62d4fb6ee,63,jpg,224,224,grayscale,1,63,0,62,29.97002997002997,val
finish,signschool,kaggle_dataset/videos/21944.mp4,1,31.0,31.0,1.034,29.97002997002997,wlasl_45,True,1920.0,1080.0,False,False,False,1.0343666666666669,0.0003666666666666,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/finish/21944__s000000__e000030__f6ae427c61bf,31,jpg,224,224,grayscale,1,31,0,30,29.97002997002997,train
spring,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_ZpF9lj35sPc.mp4,11607,11722.0,116.0,3.837000000000046,29.97,msasl_26,True,1280.0,720.0,False,False,False,3.8705372038705375,0.0335372038704915,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/spring/msasl_raw_ZpF9lj35sPc__s011606__e011721__c2eb07581ee7,116,jpg,224,224,grayscale,11607,11722,11606,11721,29.97002997002997,val
mother,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_KftGqsKKn7w.mp4,2847,3014.0,168.0,5.566999999999993,30.0,msasl_22,True,640.0,360.0,False,False,False,5.6,0.0330000000000065,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/mother/msasl_raw_KftGqsKKn7w__s002846__e003013__22a523fb2ebb,168,jpg,224,224,grayscale,2847,3014,2846,3013,30.0,train
eat,signingsavvy,kaggle_dataset/videos/18329.mp4,1,51.0,51.0,1.702,29.97,wlasl_11,True,288.0,192.0,False,False,False,1.7017017017017018,0.0002982982982981,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/eat/18329__s000000__e000050__fbfa081fa12d,50,jpg,224,224,grayscale,1,51,0,50,29.97,val
bird,startasl,kaggle_dataset/videos/06332.mp4,1,91.0,91.0,3.036,29.97,wlasl_36,True,736.0,414.0,False,False,False,3.0363697030363697,0.0003697030363696,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/bird/06332__s000000__e000090__4618a2667fc8,91,jpg,224,224,grayscale,1,91,0,90,29.97,test
teacher,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-LB4ENHxcIs.mp4,2422,2488.0,67.0,2.2020000000000124,29.97,msasl_233,True,640.0,360.0,False,False,False,2.235568902235569,0.0335689022355567,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/teacher/msasl_raw_-LB4ENHxcIs__s002421__e002487__8d6367246da1,67,jpg,224,224,grayscale,2422,2488,2421,2487,29.97002997002997,train
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_y3Vd7SZ_bp4.mp4,354,405.0,52.0,1.702,29.97,msasl_124,True,1280.0,720.0,False,False,False,1.7350684017350684,0.0330684017350684,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/nice/msasl_raw_y3Vd7SZ_bp4__s000353__e000404__d9299cb4ae1f,52,jpg,224,224,grayscale,354,405,353,404,29.97002997002997,train
teacher,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw__HOx2QkkTsg.mp4,464,510.0,47.0,1.5359999999999996,29.94,msasl_144,True,480.0,360.0,False,False,False,1.5698062792251168,0.0338062792251172,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/teacher/msasl_raw__HOx2QkkTsg__s000463__e000509__6f06f313c701,47,jpg,224,224,grayscale,464,510,463,509,29.97023809523809,train
like,signschool,kaggle_dataset/videos/33268.mp4,1,53.0,53.0,1.768,29.97002997002997,wlasl_60,True,640.0,360.0,False,False,False,1.7684333333333333,0.0004333333333332,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/like/33268__s000000__e000052__ae8ba131b1ee,53,jpg,224,224,grayscale,1,53,0,52,29.97002997002997,train
teacher,aslsignbank,kaggle_dataset/videos/66593.mp4,1,69.0,69.0,2.878,23.976093402520384,wlasl_93,True,656.0,370.0,False,False,False,2.877866666666667,0.0001333333333333,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/teacher/66593__s000000__e000068__b1ea19f6f070,69,jpg,224,224,grayscale,1,69,0,68,23.976093402520384,train
mother,spreadthesign,kaggle_dataset/videos/36929.mp4,1,61.0,61.0,2.035,29.97,wlasl_56,True,320.0,240.0,False,False,False,2.035368702035369,0.0003687020353684,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/mother/36929__s000000__e000060__d98b238230db,61,jpg,224,224,grayscale,1,61,0,60,29.97,train
water,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_PvzBgEcEPew.mp4,4703,4849.0,147.0,5.840000000000003,25.0,msasl_77,True,640.0,360.0,False,False,False,5.88,0.0399999999999964,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/water/msasl_raw_PvzBgEcEPew__s004702__e004848__2d1df75079a3,147,jpg,224,224,grayscale,4703,4849,4702,4848,25.0,train
doctor,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_1kNszi0e9XU.mp4,3190,3270.0,81.0,2.668999999999997,29.97,msasl_26,True,1280.0,720.0,False,False,False,2.702702702702702,0.0337027027027057,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/doctor/msasl_raw_1kNszi0e9XU__s003189__e003269__8a0c3f8c71b1,81,jpg,224,224,grayscale,3190,3270,3189,3269,29.97002997002997,val
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_IMF7K2ClfQc.mp4,5165,5235.0,71.0,2.335000000000008,29.97,msasl_247,True,640.0,360.0,False,False,False,2.369035702369036,0.0340357023690276,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/nice/msasl_raw_IMF7K2ClfQc__s005164__e005234__2f256a42a6a7,71,jpg,224,224,grayscale,5165,5235,5164,5234,29.97002997002997,train
orange,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_koMZVbqiXf4.mp4,5031,5135.0,105.0,3.469999999999999,29.97,msasl_125,True,640.0,352.0,False,False,False,3.503503503503504,0.0335035035035047,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/orange/msasl_raw_koMZVbqiXf4__s005030__e005134__9df23cebf47a,105,jpg,224,224,grayscale,5031,5135,5030,5134,29.97002997002997,test
fish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_RaTg-FuhCmY.mp4,2919,3029.0,111.0,3.670999999999992,29.97,msasl_72,True,472.0,360.0,False,False,False,3.703703703703704,0.0327037037037118,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/fish/msasl_raw_RaTg-FuhCmY__s002918__e003028__0d2d6225b69e,111,jpg,224,224,grayscale,2919,3029,2918,3028,29.97002997002997,train
table,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_W1jPKaSkJRU.mp4,0,104.0,105.0,3.467,30.0,msasl_135,True,480.0,360.0,False,False,False,3.5,0.0329999999999999,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/table/msasl_raw_W1jPKaSkJRU__s000000__e000103__61f362430edb,104,jpg,224,224,grayscale,0,104,0,103,30.0,train
table,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_dELt8wh_5nA.mp4,6216,6354.0,139.0,5.75,24.002,msasl_125,True,1280.0,720.0,False,False,False,5.791184067994334,0.041184067994334,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/table/msasl_raw_dELt8wh_5nA__s006215__e006353__da6c28086933,139,jpg,224,224,grayscale,6216,6354,6215,6353,24.0,test
happy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_HVtHrQuNA8Q.mp4,0,123.0,124.0,4.149,29.644,msasl_2,True,640.0,360.0,False,False,False,4.182971258939415,0.0339712589394149,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/happy/msasl_raw_HVtHrQuNA8Q__s000000__e000122__dc8bb1f061ac,123,jpg,224,224,grayscale,0,123,0,122,29.644032544685192,train
sit,startasl,kaggle_dataset/videos/51916.mp4,1,52.0,52.0,1.735,29.97002997002997,wlasl_38,True,1280.0,720.0,False,False,False,1.7350666666666668,6.666666666665932e-05,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/sit/51916__s000000__e000051__862b6c3087c5,52,jpg,224,224,grayscale,1,52,0,51,29.97002997002997,train
nice,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_u0XAd3TkGaA.mp4,11707,11812.0,106.0,3.502999999999986,29.97,msasl_46,True,640.0,360.0,False,False,False,3.5368702035368704,0.0338702035368845,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/nice/msasl_raw_u0XAd3TkGaA__s011706__e011811__cace2d46bcec,106,jpg,224,224,grayscale,11707,11812,11706,11811,29.97002997002997,train
finish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_1bj72qXSy8c.mp4,7489,7567.0,79.0,3.25,24.002,msasl_125,True,1280.0,720.0,False,False,False,3.291392383968003,0.0413923839680028,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/finish/msasl_raw_1bj72qXSy8c__s007488__e007566__836920737dba,79,jpg,224,224,grayscale,7489,7567,7488,7566,24.0,test
yes,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_HUMEcnkvhJU.mp4,39944,40054.0,111.0,3.6700000000000728,29.97,msasl_251,True,640.0,360.0,False,False,False,3.703703703703704,0.0337037037036309,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/yes/msasl_raw_HUMEcnkvhJU__s039943__e040053__a104904a779e,111,jpg,224,224,grayscale,39944,40054,39943,40053,29.97002997002997,train
sit,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_nHnqAu_1K-c.mp4,1828,1962.0,135.0,4.467000000000006,30.0,msasl_101,True,640.0,360.0,False,False,False,4.5,0.0329999999999941,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/sit/msasl_raw_nHnqAu_1K-c__s001827__e001961__117f6f2b2efa,135,jpg,224,224,grayscale,1828,1962,1827,1961,30.0,train
teacher,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_hJZhwVjk-eo.mp4,0,105.0,106.0,3.5,30.0,msasl_0,True,640.0,360.0,False,False,False,3.533333333333333,0.0333333333333332,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/teacher/msasl_raw_hJZhwVjk-eo__s000000__e000104__235e692f5dfd,105,jpg,224,224,grayscale,0,105,0,104,30.0,test
fish,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_ws12ZoG4qAU.mp4,2893,2943.0,51.0,1.6669999999999874,30.0,msasl_157,True,1280.0,720.0,False,False,False,1.7,0.0330000000000125,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/fish/msasl_raw_ws12ZoG4qAU__s002892__e002942__5df7c362a90a,51,jpg,224,224,grayscale,2893,2943,2892,2942,30.0,train
teacher,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_cqyB9f32GuI.mp4,0,137.0,138.0,7.985,17.157,msasl_2,True,640.0,360.0,False,False,False,8.043364224514775,0.0583642245147748,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/teacher/msasl_raw_cqyB9f32GuI__s000000__e000136__347bb1df00c8,137,jpg,224,224,grayscale,0,137,0,136,17.281326086956522,train
what,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw__LGqHR3FhL8.mp4,14174,14254.0,81.0,2.6689999999999827,29.97,msasl_80,True,640.0,360.0,False,False,False,2.702702702702702,0.0337027027027199,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/what/msasl_raw__LGqHR3FhL8__s014173__e014253__9aca0329d005,81,jpg,224,224,grayscale,14174,14254,14173,14253,29.97002997002997,train
help,aslbrick,kaggle_dataset/videos/69364.mp4,1,75.0,75.0,2.502,29.97002997002997,wlasl_115,True,1920.0,1080.0,False,False,False,2.5025,0.0005000000000001,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/help/69364__s000000__e000074__8d79bc3d0b07,75,jpg,224,224,grayscale,1,75,0,74,29.97002997002997,train
sit,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_f7tZegTJCWo.mp4,2502,2582.0,81.0,3.3329999999999984,24.004,msasl_125,True,1280.0,720.0,False,False,False,3.3744375937343776,0.0414375937343791,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/sit/msasl_raw_f7tZegTJCWo__s002501__e002581__f1d8bc4c6de4,81,jpg,224,224,grayscale,2502,2582,2501,2581,24.0,test
man,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_UXetwN_cI5A.mp4,16901,16961.0,61.0,2.400000000000091,25.0,msasl_12,True,480.0,360.0,False,False,False,2.44,0.039999999999909,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/man/msasl_raw_UXetwN_cI5A__s016900__e016960__1ba2f90cf82a,61,jpg,224,224,grayscale,16901,16961,16900,16960,25.0,train
what,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Fd3xF72yJrk.mp4,0,56.0,57.0,1.867,30.0,msasl_0,True,320.0,240.0,False,False,False,1.9,0.0329999999999999,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/what/msasl_raw_Fd3xF72yJrk__s000000__e000055__88feb6522be2,56,jpg,224,224,grayscale,0,56,0,55,30.0,test
mother,aslbrick,kaggle_dataset/videos/69402.mp4,1,82.0,82.0,2.736,29.97002997002997,wlasl_116,True,640.0,480.0,False,False,False,2.736066666666667,6.666666666665932e-05,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/mother/69402__s000000__e000081__c0332982e18b,82,jpg,224,224,grayscale,1,82,0,81,29.97002997002997,train
student,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_0bIF7jh6lnE.mp4,1616,1678.0,63.0,2.067999999999998,29.97,msasl_125,True,480.0,360.0,False,False,False,2.1021021021021022,0.0341021021021044,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/student/msasl_raw_0bIF7jh6lnE__s001615__e001677__b60b0beb2868,63,jpg,224,224,grayscale,1616,1678,1615,1677,29.97002997002997,test
need,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_jE6qpXmh4VU.mp4,625,669.0,45.0,1.468,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.5015015015015016,0.0335015015015016,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/need/msasl_raw_jE6qpXmh4VU__s000624__e000668__319df1fae814,45,jpg,224,224,grayscale,625,669,624,668,29.97002997002997,val
eat,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_DGFSZB6BLLc.mp4,0,62.0,63.0,2.48,25.0,msasl_152,True,500.0,284.0,False,False,False,2.52,0.04,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/eat/msasl_raw_DGFSZB6BLLc__s000000__e000061__c6360fde1501,62,jpg,224,224,grayscale,0,62,0,61,25.0,train
deaf,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_2VB3WN8adyM.mp4,4628,4766.0,139.0,5.75,24.0,msasl_125,True,1280.0,720.0,False,False,False,5.791666666666667,0.0416666666666669,False,0.4669999999999996,8.125,False,False,,ok,,normalized_frames/topn_224_gray_jpg/deaf/msasl_raw_2VB3WN8adyM__s004627__e004765__179eb34f5b14,139,jpg,224,224,grayscale,4628,4766,4627,4765,24.00001629882261,test
