label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height
shark,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_yNOLxH1DBwA.mp4,0,79,80.0,3.16,25.0,13,True,640.0,360.0
embarrassed,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,1348,1437,90.0,2.9669999999999987,30.0,218,True,540.0,360.0
friendly,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,1535,1640,106.0,3.5,30.0,218,True,540.0,360.0
humble,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,1735,1819,85.0,2.8000000000000043,30.0,218,True,540.0,360.0
innocent,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,2168,2269,102.0,3.366,30.0,218,True,540.0,360.0
lazy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,2331,2412,82.0,2.700000000000003,30.0,218,True,540.0,360.0
wow,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,2480,2569,90.0,2.965999999999994,30.0,218,True,540.0,360.0
mean,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,2821,2902,82.0,2.700000000000003,30.0,218,True,540.0,360.0
mischievous,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,3027,3115,89.0,2.9329999999999927,30.0,218,True,540.0,360.0
personality,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,4039,4128,90.0,2.9669999999999845,30.0,218,True,540.0,360.0
polite,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,4201,4283,83.0,2.734000000000009,30.0,218,True,540.0,360.0
rude,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,4634,4744,111.0,3.665999999999997,30.0,218,True,540.0,360.0
serious,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,4862,4948,87.0,2.865999999999985,30.0,218,True,540.0,360.0
shy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,5061,5140,80.0,2.6330000000000098,30.0,218,True,540.0,360.0
silly,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,5283,5361,79.0,2.5999999999999943,30.0,218,True,540.0,360.0
smart,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,5465,5549,85.0,2.800000000000012,30.0,218,True,540.0,360.0
smart,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,5578,5668,91.0,3.0,30.0,218,True,540.0,360.0
strange,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,5712,5810,99.0,3.266999999999996,30.0,218,True,540.0,360.0
strict,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,5917,6002,86.0,2.834000000000003,30.0,218,True,540.0,360.0
stubborn,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,6128,6217,90.0,2.966000000000008,30.0,218,True,540.0,360.0
stupid,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,6363,6503,141.0,4.667000000000002,30.0,218,True,540.0,360.0
sweet,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,6544,6626,83.0,2.7339999999999804,30.0,218,True,540.0,360.0
sick,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r6Wyj77v8K4.mp4,7177,7266,90.0,2.9669999999999845,30.0,218,True,540.0,360.0
give,msasl,,0,83,84.0,2.769,29.97,219,False,640.0,360.0
corn,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_sfvETnHCBdk.mp4,0,70,71.0,2.365,29.603,2,True,640.0,360.0
corn,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_sfvETnHCBdk.mp4,70,150,81.0,2.702,29.603,2,True,640.0,360.0
shower,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_9Am_oiXRiTw.mp4,0,95,96.0,3.8,25.0,0,True,480.0,360.0
watch,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_vKGdL-qMsfU.mp4,0,88,89.0,2.933,30.0,62,True,640.0,360.0
tomato,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_kT2OW4IRXpU.mp4,0,146,147.0,4.92,29.675,2,True,640.0,360.0
water,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_sj1ThuEZG-8.mp4,0,77,78.0,2.567,30.0,0,True,320.0,240.0
innocent,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_3fGCxCqS36s.mp4,0,91,92.0,3.036,29.97,0,True,640.0,360.0
do,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_2qs4xl5fqrg.mp4,0,32,33.0,1.333,24.0,0,True,320.0,240.0
name,msasl,,30,130,101.0,3.337,29.97,1,False,640.0,360.0
name,msasl,,150,230,81.0,2.6690000000000005,29.97,1,False,640.0,360.0
travel,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_OWi0CpXwS1Y.mp4,0,72,73.0,2.402,29.97,0,True,320.0,240.0
dolphin,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_r9yALQyFHsM.mp4,0,137,138.0,5.48,25.0,5,True,640.0,360.0
alarm,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,166,203,38.0,1.234,29.97,40,True,640.0,360.0
alarm,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,225,308,84.0,2.77,29.97,40,True,640.0,360.0
bus,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,432,483,52.0,1.702,29.97,40,True,640.0,360.0
bus,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,715,744,30.0,0.968,29.97,40,True,640.0,360.0
class,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,793,837,45.0,1.468,29.97,40,True,640.0,360.0
class,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,846,891,46.0,1.501999999999999,29.97,40,True,640.0,360.0
lunch,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,1064,1110,47.0,1.5349999999999966,29.97,40,True,640.0,360.0
lunch,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,1135,1176,42.0,1.367999999999995,29.97,40,True,640.0,360.0
lunch,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,1296,1344,49.0,1.6019999999999968,29.97,40,True,640.0,360.0
homework,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,1384,1453,70.0,2.3029999999999973,29.97,40,True,640.0,360.0
homework,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,1460,1513,54.0,1.7689999999999984,29.97,40,True,640.0,360.0
homework,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,1586,1643,58.0,1.902000000000001,29.97,40,True,640.0,360.0
schedule,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,1686,1767,82.0,2.703000000000003,29.97,40,True,640.0,360.0
schedule,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,1833,1867,35.0,1.1340000000000003,29.97,40,True,640.0,360.0
college,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,2169,2243,75.0,2.468999999999994,29.97,40,True,640.0,360.0
university,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-60jEZ2xhXQ.mp4,2520,2580,61.0,2.001999999999996,29.97,40,True,640.0,360.0
class,msasl,,50,100,51.0,1.6690000000000005,29.97,1,False,640.0,360.0
class,msasl,,130,200,71.0,2.335,29.97,1,False,640.0,360.0
so,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_C1EM-5KzA7s.mp4,0,103,104.0,3.437,29.97,62,True,640.0,360.0
pepper,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_PxXlysQ8kqI.mp4,0,60,61.0,2.002,29.97,0,True,640.0,360.0
again,msasl,,50,170,121.0,4.004,29.97,1,False,640.0,360.0
again,msasl,,220,290,71.0,2.335,29.97,1,False,640.0,360.0
accident,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,1206,1276,71.0,2.799999999999997,25.0,12,True,640.0,360.0
accident,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,1286,1359,74.0,2.9200000000000017,25.0,12,True,640.0,360.0
live,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,1409,1476,68.0,2.68,25.0,12,True,640.0,360.0
live,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,1426,1484,59.0,2.3200000000000003,25.0,12,True,640.0,360.0
alone,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,1747,1914,168.0,6.680000000000007,25.0,12,True,640.0,360.0
army,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,1916,2092,177.0,7.040000000000006,25.0,12,True,640.0,360.0
asia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,2163,2230,68.0,2.680000000000007,25.0,12,True,640.0,360.0
asia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,2176,2231,56.0,2.1999999999999886,25.0,12,True,640.0,360.0
asia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,2233,2285,53.0,2.0800000000000125,25.0,12,True,640.0,360.0
asia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,2287,2327,41.0,1.5999999999999943,25.0,12,True,640.0,360.0
asia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,2329,2369,41.0,1.6000000000000083,25.0,12,True,640.0,360.0
asia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,2371,2491,121.0,4.799999999999997,25.0,12,True,640.0,360.0
australia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,2538,2598,61.0,2.4000000000000057,25.0,12,True,640.0,360.0
australia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,2598,2658,61.0,2.3999999999999915,25.0,12,True,640.0,360.0
australia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,2661,2791,131.0,5.200000000000003,25.0,12,True,640.0,360.0
austria,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,2868,2928,61.0,2.4000000000000057,25.0,12,True,640.0,360.0
austria,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,2954,3014,61.0,2.4000000000000057,25.0,12,True,640.0,360.0
challenge,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,4414,4474,61.0,2.4000000000000057,25.0,12,True,640.0,360.0
challenge,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,4494,4570,77.0,3.0400000000000205,25.0,12,True,640.0,360.0
china,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,4583,4663,81.0,3.200000000000017,25.0,12,True,640.0,360.0
china,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,4683,4753,71.0,2.800000000000012,25.0,12,True,640.0,360.0
china,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,4753,4823,71.0,2.799999999999983,25.0,12,True,640.0,360.0
china,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,4833,4903,71.0,2.800000000000012,25.0,12,True,640.0,360.0
country,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,5818,5888,71.0,2.800000000000012,25.0,12,True,640.0,360.0
country,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,5908,5988,81.0,3.200000000000017,25.0,12,True,640.0,360.0
country,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,6008,6088,81.0,3.200000000000017,25.0,12,True,640.0,360.0
country,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,6098,6188,91.0,3.6000000000000227,25.0,12,True,640.0,360.0
die,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,6230,6300,71.0,2.800000000000012,25.0,12,True,640.0,360.0
die,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,6320,6390,71.0,2.799999999999983,25.0,12,True,640.0,360.0
destroy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,7328,7505,178.0,7.079999999999984,25.0,12,True,640.0,360.0
earthquake,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,7884,7973,90.0,3.5600000000000023,25.0,12,True,640.0,360.0
earthquake,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,7973,8056,84.0,3.319999999999993,25.0,12,True,640.0,360.0
east,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,8098,8151,54.0,2.1200000000000045,25.0,12,True,640.0,360.0
east,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,8221,8271,51.0,2.0,25.0,12,True,640.0,360.0
education,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,8481,8541,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
education,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,8561,8621,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
education,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,8651,8711,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
education,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,8721,8781,61.0,2.400000000000034,25.0,12,True,640.0,360.0
egypt,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,8821,8881,61.0,2.400000000000034,25.0,12,True,640.0,360.0
egypt,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,8901,8961,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
english,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,8967,9017,51.0,2.0,25.0,12,True,640.0,360.0
english,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,9037,9087,51.0,2.0,25.0,12,True,640.0,360.0
english,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,9087,9157,71.0,2.7999999999999545,25.0,12,True,640.0,360.0
english,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,9157,9207,51.0,2.0,25.0,12,True,640.0,360.0
europe,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,9824,9904,81.0,3.200000000000045,25.0,12,True,640.0,360.0
europe,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,9924,10004,81.0,3.200000000000045,25.0,12,True,640.0,360.0
finland,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,10225,10285,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
finland,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,10285,10355,71.0,2.800000000000012,25.0,12,True,640.0,360.0
finland,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,10355,10415,61.0,2.400000000000034,25.0,12,True,640.0,360.0
finland,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,10415,10495,81.0,3.1999999999999886,25.0,12,True,640.0,360.0
fire,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,10542,10622,81.0,3.1999999999999886,25.0,12,True,640.0,360.0
fire,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,10652,10742,91.0,3.6000000000000227,25.0,12,True,640.0,360.0
france,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,11177,11346,170.0,6.759999999999991,25.0,12,True,640.0,360.0
full,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,11388,11448,61.0,2.400000000000034,25.0,12,True,640.0,360.0
full,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,11468,11528,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
germany,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,11761,11915,155.0,6.160000000000025,25.0,12,True,640.0,360.0
go to,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,11917,11967,51.0,2.0,25.0,12,True,640.0,360.0
go to,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,11987,12047,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
government,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,12067,12137,71.0,2.800000000000012,25.0,12,True,640.0,360.0
government,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,12137,12207,71.0,2.7999999999999545,25.0,12,True,640.0,360.0
graduate,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,12237,12307,71.0,2.7999999999999545,25.0,12,True,640.0,360.0
graduate,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,12317,12397,81.0,3.1999999999999886,25.0,12,True,640.0,360.0
greece,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,12397,12564,168.0,6.680000000000007,25.0,12,True,640.0,360.0
half,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,12566,12737,172.0,6.840000000000032,25.0,12,True,640.0,360.0
happen,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,12739,12910,172.0,6.839999999999975,25.0,12,True,640.0,360.0
holland,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,13274,13330,57.0,2.240000000000009,25.0,12,True,640.0,360.0
holland,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,13360,13408,49.0,1.9200000000000728,25.0,12,True,640.0,360.0
holland,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,13422,13480,59.0,2.32000000000005,25.0,12,True,640.0,360.0
holland,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,13506,13571,66.0,2.6000000000000227,25.0,12,True,640.0,360.0
hong kong,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,13586,13737,152.0,6.039999999999964,25.0,12,True,640.0,360.0
india,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,13739,13924,186.0,7.400000000000091,25.0,12,True,640.0,360.0
iran,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,13956,14016,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
iran,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,14046,14116,71.0,2.7999999999999545,25.0,12,True,640.0,360.0
iraq,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,14133,14318,186.0,7.399999999999977,25.0,12,True,640.0,360.0
ireland,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,14320,14471,152.0,6.040000000000077,25.0,12,True,640.0,360.0
israel,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,14473,14624,152.0,6.040000000000077,25.0,12,True,640.0,360.0
italy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,14636,14696,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
italy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,14706,14786,81.0,3.200000000000045,25.0,12,True,640.0,360.0
japan,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,14806,14981,176.0,7.0,25.0,12,True,640.0,360.0
korea,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,15230,15280,51.0,2.0,25.0,12,True,640.0,360.0
korea,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,15310,15370,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
korea,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,15390,15460,71.0,2.7999999999999545,25.0,12,True,640.0,360.0
korea,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,15480,15550,71.0,2.7999999999999545,25.0,12,True,640.0,360.0
late,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,15756,15928,173.0,6.879999999999996,25.0,12,True,640.0,360.0
law,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,15930,16104,175.0,6.959999999999923,25.0,12,True,640.0,360.0
leave,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,16106,16288,183.0,7.279999999999973,25.0,12,True,640.0,360.0
lie,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,16473,16533,61.0,2.400000000000091,25.0,12,True,640.0,360.0
list,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,16667,16862,196.0,7.800000000000068,25.0,12,True,640.0,360.0
lost,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,16864,17049,186.0,7.400000000000091,25.0,12,True,640.0,360.0
marry,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,17071,17131,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
marry,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,17171,17241,71.0,2.7999999999999545,25.0,12,True,640.0,360.0
mexico,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,17438,17488,51.0,2.0,25.0,12,True,640.0,360.0
mexico,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,17518,17568,51.0,2.0,25.0,12,True,640.0,360.0
mexico,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,17588,17658,71.0,2.800000000000068,25.0,12,True,640.0,360.0
mexico,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,17668,17738,71.0,2.7999999999999545,25.0,12,True,640.0,360.0
nothing,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,18442,18620,179.0,7.1200000000000045,25.0,12,True,640.0,360.0
north,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,18622,18790,169.0,6.720000000000027,25.0,12,True,640.0,360.0
norway,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,19040,19198,159.0,6.319999999999936,25.0,12,True,640.0,360.0
philippines,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,19978,20038,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
philippines,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,20068,20148,81.0,3.199999999999932,25.0,12,True,640.0,360.0
poland,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,20190,20240,51.0,2.0,25.0,12,True,640.0,360.0
poland,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,20270,20330,61.0,2.400000000000091,25.0,12,True,640.0,360.0
pregnant,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,20348,20541,194.0,7.720000000000027,25.0,12,True,640.0,360.0
principal,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,20543,20718,176.0,7.0,25.0,12,True,640.0,360.0
puerto rico,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,21089,21237,149.0,5.920000000000073,25.0,12,True,640.0,360.0
retire,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,21580,21630,51.0,2.0,25.0,12,True,640.0,360.0
retire,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,21650,21710,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
retire,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,21730,21800,71.0,2.7999999999999545,25.0,12,True,640.0,360.0
retire,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,21810,21870,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
russia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,21900,21960,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
russia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,22000,22070,71.0,2.7999999999999545,25.0,12,True,640.0,360.0
russia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,22080,22140,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
russia,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,22160,22220,61.0,2.3999999999999773,25.0,12,True,640.0,360.0
school,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_g5VCwKZib-M.mp4,22237,22395,159.0,6.319999999999936,25.0,12,True,640.0,360.0
