video_key,url_norm,local_video_path,has_video,download_status,attempts_used,error_message,fps_out,frame_count_out,video_width_out,video_height_out,duration_sec_out
-0GelCb31wA,https://www.youtube.com/watch?v=-0GelCb31wA,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_jy6ciir0\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=-0GelCb31wA']' returned non-zero exit status 1.",,,,,
deowa_luPN4,https://www.youtube.com/watch?v=deowa_luPN4,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_q5squ59a\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=deowa_luPN4']' returned non-zero exit status 1.",,,,,
r6Wyj77v8K4,https://www.youtube.com/watch?v=r6Wyj77v8K4,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_btn4rfpd\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=r6Wyj77v8K4']' returned non-zero exit status 1.",,,,,
sfvETnHCBdk,https://www.youtube.com/watch?v=sfvETnHCBdk,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_mvkxa3xq\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=sfvETnHCBdk']' returned non-zero exit status 1.",,,,,
VRPT1I5bw34,https://www.youtube.com/watch?v=VRPT1I5bw34,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_od2bbm11\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=VRPT1I5bw34']' returned non-zero exit status 1.",,,,,
Yoi_OLX0IEs,https://www.youtube.com/watch?v=Yoi_OLX0IEs,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_1qfsbpo4\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=Yoi_OLX0IEs']' returned non-zero exit status 1.",,,,,
sj1ThuEZG-8,https://www.youtube.com/watch?v=sj1ThuEZG-8,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_y2w_s14x\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=sj1ThuEZG-8']' returned non-zero exit status 1.",,,,,
kT2OW4IRXpU,https://www.youtube.com/watch?v=kT2OW4IRXpU,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_e4wapu1z\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=kT2OW4IRXpU']' returned non-zero exit status 1.",,,,,
8miEUkCMy4E,https://www.youtube.com/watch?v=8miEUkCMy4E,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_eub_joxl\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=8miEUkCMy4E']' returned non-zero exit status 1.",,,,,
Tckw40A23Bc,https://www.youtube.com/watch?v=Tckw40A23Bc,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw__okhaaox\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=Tckw40A23Bc']' returned non-zero exit status 1.",,,,,
9Am_oiXRiTw,https://www.youtube.com/watch?v=9Am_oiXRiTw,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_vbxcc7qs\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9Am_oiXRiTw']' returned non-zero exit status 1.",,,,,
8uo3JJuKzFg,https://www.youtube.com/watch?v=8uo3JJuKzFg,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_tysuxjqo\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=8uo3JJuKzFg']' returned non-zero exit status 1.",,,,,
r9yALQyFHsM,https://www.youtube.com/watch?v=r9yALQyFHsM,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_8h48f8d1\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=r9yALQyFHsM']' returned non-zero exit status 1.",,,,,
3fGCxCqS36s,https://www.youtube.com/watch?v=3fGCxCqS36s,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_8tzz_7_p\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=3fGCxCqS36s']' returned non-zero exit status 1.",,,,,
yZB2kotWtL0,https://www.youtube.com/watch?v=yZB2kotWtL0,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_7fxfk3nu\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=yZB2kotWtL0']' returned non-zero exit status 1.",,,,,
-60jEZ2xhXQ,https://www.youtube.com/watch?v=-60jEZ2xhXQ,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_c92w5nwb\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=-60jEZ2xhXQ']' returned non-zero exit status 1.",,,,,
8gvNBh-5RzU,https://www.youtube.com/watch?v=8gvNBh-5RzU,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_w68f1p1d\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=8gvNBh-5RzU']' returned non-zero exit status 1.",,,,,
vKGdL-qMsfU,https://www.youtube.com/watch?v=vKGdL-qMsfU,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_8qhjswr9\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=vKGdL-qMsfU']' returned non-zero exit status 1.",,,,,
yNOLxH1DBwA,https://www.youtube.com/watch?v=yNOLxH1DBwA,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_j_4zndha\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=yNOLxH1DBwA']' returned non-zero exit status 1.",,,,,
WeVfGjRYpRE,https://www.youtube.com/watch?v=WeVfGjRYpRE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_29noo5y1\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=WeVfGjRYpRE']' returned non-zero exit status 1.",,,,,
kUKnnOCTBfU,https://www.youtube.com/watch?v=kUKnnOCTBfU,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_5hv_vvmp\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=kUKnnOCTBfU']' returned non-zero exit status 1.",,,,,
PxXlysQ8kqI,https://www.youtube.com/watch?v=PxXlysQ8kqI,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_mv8hctz6\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=PxXlysQ8kqI']' returned non-zero exit status 1.",,,,,
C1EM-5KzA7s,https://www.youtube.com/watch?v=C1EM-5KzA7s,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_xdih_5xl\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=C1EM-5KzA7s']' returned non-zero exit status 1.",,,,,
OWi0CpXwS1Y,https://www.youtube.com/watch?v=OWi0CpXwS1Y,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_0uk0kz58\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=OWi0CpXwS1Y']' returned non-zero exit status 1.",,,,,
2qs4xl5fqrg,https://www.youtube.com/watch?v=2qs4xl5fqrg,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_df7dsllv\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=2qs4xl5fqrg']' returned non-zero exit status 1.",,,,,
7CDTIVO8PJs,https://www.youtube.com/watch?v=7CDTIVO8PJs,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_asyel3br\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=7CDTIVO8PJs']' returned non-zero exit status 1.",,,,,
XIlP61zLAS8,https://www.youtube.com/watch?v=XIlP61zLAS8,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_39fgf4yr\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=XIlP61zLAS8']' returned non-zero exit status 1.",,,,,
HW9fek8q1UY,https://www.youtube.com/watch?v=HW9fek8q1UY,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_vjm_wmsp\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=HW9fek8q1UY']' returned non-zero exit status 1.",,,,,
g5VCwKZib-M,https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_v80xl9mt\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=g5VCwKZib-M&t=1s']' returned non-zero exit status 1.",,,,,
_ObcZbitfJg,https://www.youtube.com/watch?v=_ObcZbitfJg,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_p1_anpkv\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=_ObcZbitfJg']' returned non-zero exit status 1.",,,,,
8tDdpDqZ1tY,https://www.youtube.com/watch?v=8tDdpDqZ1tY,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_me89e987\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=8tDdpDqZ1tY']' returned non-zero exit status 1.",,,,,
9qSRK9bUxRg,https://www.youtube.com/watch?v=9qSRK9bUxRg,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw__im8zdnu\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=9qSRK9bUxRg']' returned non-zero exit status 1.",,,,,
ilgXi5e8f5Y,https://www.youtube.com/watch?v=ilgXi5e8f5Y,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_0mq5y8z7\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=ilgXi5e8f5Y']' returned non-zero exit status 1.",,,,,
U70SGZbZ3D8,https://www.youtube.com/watch?v=U70SGZbZ3D8,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_vmgflhaa\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=U70SGZbZ3D8']' returned non-zero exit status 1.",,,,,
3P2x3lpuyTY,https://www.youtube.com/watch?v=3P2x3lpuyTY,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_7icwkevx\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=3P2x3lpuyTY']' returned non-zero exit status 1.",,,,,
5xwmhhqO7VA,https://www.youtube.com/watch?v=5xwmhhqO7VA,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_zl0bg1u_\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=5xwmhhqO7VA']' returned non-zero exit status 1.",,,,,
wm-dxopEZT8,https://www.youtube.com/watch?v=wm-dxopEZT8,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_ogmpa32k\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=wm-dxopEZT8']' returned non-zero exit status 1.",,,,,
R_P3HKRpEfA,https://www.youtube.com/watch?v=R_P3HKRpEfA,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_e4rascxu\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=R_P3HKRpEfA']' returned non-zero exit status 1.",,,,,
hMTxTnXCzOo,https://www.youtube.com/watch?v=hMTxTnXCzOo,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_vdfpwww5\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=hMTxTnXCzOo']' returned non-zero exit status 1.",,,,,
5qHxxNub3qk,https://www.youtube.com/watch?v=5qHxxNub3qk,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_srgw_mm5\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=5qHxxNub3qk']' returned non-zero exit status 1.",,,,,
dyGbyWOdt3U,https://www.youtube.com/watch?v=dyGbyWOdt3U,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_1dnbhcob\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=dyGbyWOdt3U']' returned non-zero exit status 1.",,,,,
PWLbRrwK4i8,https://www.youtube.com/watch?v=PWLbRrwK4i8,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_9dbkuxik\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=PWLbRrwK4i8']' returned non-zero exit status 1.",,,,,
FpR-ii38Cbg,https://www.youtube.com/watch?v=FpR-ii38Cbg,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_mgg8s2fr\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=FpR-ii38Cbg']' returned non-zero exit status 1.",,,,,
cAuoBBJNhEc,https://www.youtube.com/watch?v=cAuoBBJNhEc,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_sk4t2son\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=cAuoBBJNhEc']' returned non-zero exit status 1.",,,,,
6L71D8uQYz8,https://www.youtube.com/watch?v=6L71D8uQYz8,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_vpq0b0mz\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=6L71D8uQYz8']' returned non-zero exit status 1.",,,,,
0v9uH9HBnmw,https://www.youtube.com/watch?v=0v9uH9HBnmw,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_arh585ew\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=0v9uH9HBnmw']' returned non-zero exit status 1.",,,,,
7B2Vg4sl7B8,https://www.youtube.com/watch?v=7B2Vg4sl7B8,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_21tbydwh\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=7B2Vg4sl7B8']' returned non-zero exit status 1.",,,,,
hF8cTByYfhc,https://www.youtube.com/watch?v=hF8cTByYfhc,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_iptarpp1\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=hF8cTByYfhc']' returned non-zero exit status 1.",,,,,
NIGQnfw8s-w,https://www.youtube.com/watch?v=NIGQnfw8s-w,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_yykntajd\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=NIGQnfw8s-w']' returned non-zero exit status 1.",,,,,
ikmUKffwp-I,https://www.youtube.com/watch?v=ikmUKffwp-I,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_k76rl71b\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=ikmUKffwp-I']' returned non-zero exit status 1.",,,,,
leMbYTAgd1Q,https://www.youtube.com/watch?v=leMbYTAgd1Q,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_h8jp943v\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=leMbYTAgd1Q']' returned non-zero exit status 1.",,,,,
zsjcl2t87hQ,https://www.youtube.com/watch?v=zsjcl2t87hQ,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw__vk_c4b5\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=zsjcl2t87hQ']' returned non-zero exit status 1.",,,,,
96u_iJrxkuc,https://www.youtube.com/watch?v=96u_iJrxkuc,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_80i86hgf\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=96u_iJrxkuc']' returned non-zero exit status 1.",,,,,
SbXfT74yfDI,https://www.youtube.com/watch?v=SbXfT74yfDI,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_6vrhwuo1\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=SbXfT74yfDI']' returned non-zero exit status 1.",,,,,
b4bEDbnaGv4,https://www.youtube.com/watch?v=b4bEDbnaGv4,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_nuir6u5v\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=b4bEDbnaGv4']' returned non-zero exit status 1.",,,,,
MkrWP_N69zk,https://www.youtube.com/watch?v=MkrWP_N69zk,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_mfrl3o1e\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=MkrWP_N69zk']' returned non-zero exit status 1.",,,,,
y9bMxDQroQE,https://www.youtube.com/watch?v=y9bMxDQroQE,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_oq55k5ma\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=y9bMxDQroQE']' returned non-zero exit status 1.",,,,,
otyQtqkbQgA,https://www.youtube.com/watch?v=otyQtqkbQgA,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_arp5z3uy\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=otyQtqkbQgA']' returned non-zero exit status 1.",,,,,
tO6x4rdDNXk,https://www.youtube.com/watch?v=tO6x4rdDNXk,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_o76gym6x\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=tO6x4rdDNXk']' returned non-zero exit status 1.",,,,,
G0x-Q1Gj0WA,https://www.youtube.com/watch?v=G0x-Q1Gj0WA,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_mrjn__0p\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=G0x-Q1Gj0WA']' returned non-zero exit status 1.",,,,,
6iv_XLi5MRU,https://www.youtube.com/watch?v=6iv_XLi5MRU,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_32dl5pi7\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=6iv_XLi5MRU']' returned non-zero exit status 1.",,,,,
XBjyvy4ASgc,https://www.youtube.com/watch?v=XBjyvy4ASgc,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_63l9qzoc\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=XBjyvy4ASgc']' returned non-zero exit status 1.",,,,,
sRFEk6j4w_8,https://www.youtube.com/watch?v=sRFEk6j4w_8,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_c3bjasr4\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=sRFEk6j4w_8']' returned non-zero exit status 1.",,,,,
HBXihyVrvuk,https://www.youtube.com/watch?v=HBXihyVrvuk,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_gr1s74d3\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=HBXihyVrvuk']' returned non-zero exit status 1.",,,,,
2AIA837j_oI,https://www.youtube.com/watch?v=2AIA837j_oI,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_rr1ptosr\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=2AIA837j_oI']' returned non-zero exit status 1.",,,,,
usk0m_vrLHw,https://www.youtube.com/watch?v=usk0m_vrLHw,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_mkyo0ysw\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=usk0m_vrLHw']' returned non-zero exit status 1.",,,,,
hFCXyB6q2nU,https://www.youtube.com/watch?v=hFCXyB6q2nU,,False,failed,1,"Command '['yt-dlp', '--no-playlist', '-f', 'best[height<=720]/best[height<=480]/best', '-o', 'C:\\Users\\kacpe\\AppData\\Local\\Temp\\msasl_raw_8y4v1lgm\\raw.%(ext)s', '--no-cache-dir', 'https://www.youtube.com/watch?v=hFCXyB6q2nU']' returned non-zero exit status 1.",,,,,
