video_id,url,url_type,output_path,status,error
57945,https://www.handspeak.com/word/t/thin.mp4,direct,kaggle_dataset/videos/57945.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/t/thin.mp4
57947,https://www.signingsavvy.com/signs/mp4/22/22386.mp4,direct,kaggle_dataset/videos/57947.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/22/22386.mp4
62158,https://media.spreadthesign.com/video/mp4/13/50935.mp4,direct,kaggle_dataset/videos/62158.mp4,already_exists,
66743,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WALK-1407.mp4,direct,kaggle_dataset/videos/66743.mp4,failed,"HTTPSConnectionPool(host='aslsignbank.haskins.yale.edu', port=443): Max retries exceeded with url: /dictionary/protected_media/glossvideo/ASL/WA/WALK-1407.mp4 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'aslsignbank.haskins.yale.edu'. (_ssl.c:1028)"")))"
62165,https://www.handspeak.com/word/w/walk2.mp4,direct,kaggle_dataset/videos/62165.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/w/walk2.mp4
67299,https://youtu.be/LCJYxgYwsVE,youtube,kaggle_dataset/videos/67299.mp4,failed,"yt-dlp error: ube] LCJYxgYwsVE: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
"
62166,https://www.handspeak.com/word/w/walk.mp4,direct,kaggle_dataset/videos/62166.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/w/walk.mp4
62171,https://www.youtube.com/watch?v=5iv2XtBzogU,youtube,kaggle_dataset/videos/62171.mp4,already_exists,
66742,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WA/WALK-314.mp4,direct,kaggle_dataset/videos/66742.mp4,failed,"HTTPSConnectionPool(host='aslsignbank.haskins.yale.edu', port=443): Max retries exceeded with url: /dictionary/protected_media/glossvideo/ASL/WA/WALK-314.mp4 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'aslsignbank.haskins.yale.edu'. (_ssl.c:1028)"")))"
64201,https://www.youtube.com/watch?v=BRO-oYGV224,youtube,kaggle_dataset/videos/64201.mp4,already_exists,
64211,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Year-8JUNM67_g9g.mp4,direct,kaggle_dataset/videos/64211.mp4,already_exists,
68852,https://www.youtube.com/watch?v=r9Rten33zC8,youtube,kaggle_dataset/videos/68852.mp4,failed,"yt-dlp error: RNING: [youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: [youtube] r9Rten33zC8: Video unavailable
"
68190,https://www.youtube.com/watch?v=dsuL3WA2Krw,youtube,kaggle_dataset/videos/68190.mp4,already_exists,
70306,https://www.youtube.com/watch?v=pc0-gVEETVg,youtube,kaggle_dataset/videos/70306.mp4,already_exists,
68918,https://www.youtube.com/watch?v=tRJ29Rh8pGg,youtube,kaggle_dataset/videos/68918.mp4,failed,"yt-dlp error: RNING: [youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: [youtube] tRJ29Rh8pGg: Video unavailable
"
64223,http://www.aslpro.com/main/y/year.swf,skip,kaggle_dataset/videos/64223.mp4,skipped,Non-downloadable URL type (e.g. .swf or .html)
64224,http://www.aslsearch.com/signs/videos/year.mp4,direct,kaggle_dataset/videos/64224.mp4,already_exists,
64210,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/year.mp4,direct,kaggle_dataset/videos/64210.mp4,already_exists,
64212,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Year-VAtU8WanjmE.mp4,direct,kaggle_dataset/videos/64212.mp4,already_exists,
62168,https://www.signingsavvy.com/signs/mp4/23/23053.mp4,direct,kaggle_dataset/videos/62168.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/23/23053.mp4
64213,https://media.asldeafined.com/vocabulary/1468774917.4615.mp4,direct,kaggle_dataset/videos/64213.mp4,already_exists,
62169,https://www.signingsavvy.com/signs/mp4/23/23054.mp4,direct,kaggle_dataset/videos/62169.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/23/23054.mp4
64209,https://media.spreadthesign.com/video/mp4/13/51103.mp4,direct,kaggle_dataset/videos/64209.mp4,already_exists,
62170,https://www.signingsavvy.com/signs/mp4/9/9209.mp4,direct,kaggle_dataset/videos/62170.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/9/9209.mp4
67036,https://youtu.be/hhgODkjRmcg,youtube,kaggle_dataset/videos/67036.mp4,failed,"yt-dlp error: ube] hhgODkjRmcg: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
"
66818,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YEAR-1469.mp4,direct,kaggle_dataset/videos/66818.mp4,failed,"HTTPSConnectionPool(host='aslsignbank.haskins.yale.edu', port=443): Max retries exceeded with url: /dictionary/protected_media/glossvideo/ASL/YE/YEAR-1469.mp4 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'aslsignbank.haskins.yale.edu'. (_ssl.c:1028)"")))"
66816,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YEAR-656.mp4,direct,kaggle_dataset/videos/66816.mp4,failed,"HTTPSConnectionPool(host='aslsignbank.haskins.yale.edu', port=443): Max retries exceeded with url: /dictionary/protected_media/glossvideo/ASL/YE/YEAR-656.mp4 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'aslsignbank.haskins.yale.edu'. (_ssl.c:1028)"")))"
64215,https://www.handspeak.com/word/y/year-inf.mp4,direct,kaggle_dataset/videos/64215.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/y/year-inf.mp4
64216,https://www.handspeak.com/word/y/year.mp4,direct,kaggle_dataset/videos/64216.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/y/year.mp4
64221,https://www.youtube.com/watch?v=jw_R6ttIrgg,youtube,kaggle_dataset/videos/64221.mp4,already_exists,
62172,https://www.youtube.com/watch?v=U32Kznk2a70,youtube,kaggle_dataset/videos/62172.mp4,failed,"yt-dlp error: RNING: [youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: [youtube] U32Kznk2a70: Video unavailable
"
64275,https://www.youtube.com/watch?v=BRO-oYGV224,youtube,kaggle_dataset/videos/64275.mp4,already_exists,
69546,http://aslbricks.org/New/ASL-Videos/yes.mp4,direct,kaggle_dataset/videos/69546.mp4,already_exists,
64287,https://media.asldeafined.com/vocabulary/1468774983.6377.mp4,direct,kaggle_dataset/videos/64287.mp4,already_exists,
68192,https://www.youtube.com/watch?v=-on_5PoBEak,youtube,kaggle_dataset/videos/68192.mp4,already_exists,
68416,https://www.youtube.com/watch?v=DnDbjT1fq8I,youtube,kaggle_dataset/videos/68416.mp4,failed,"yt-dlp error: RNING: [youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: [youtube] DnDbjT1fq8I: Video unavailable
"
64284,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yes-Kg0VRsnehgQ.mp4,direct,kaggle_dataset/videos/64284.mp4,already_exists,
64217,https://www.handspeak.com/word/y/years.mp4,direct,kaggle_dataset/videos/64217.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/y/years.mp4
64219,https://www.signingsavvy.com/signs/mp4/7/7723.mp4,direct,kaggle_dataset/videos/64219.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/7/7723.mp4
68992,https://www.youtube.com/watch?v=w9jgHLG_4ow,youtube,kaggle_dataset/videos/68992.mp4,failed,"yt-dlp error: RNING: [youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: [youtube] w9jgHLG_4ow: Video unavailable
"
64294,https://www.youtube.com/watch?v=0usayvOXzHo,youtube,kaggle_dataset/videos/64294.mp4,already_exists,
64295,https://www.youtube.com/watch?v=3J2KaRL9i_Q,youtube,kaggle_dataset/videos/64295.mp4,already_exists,
64296,https://www.youtube.com/watch?v=gpNDuOwyW7Q,youtube,kaggle_dataset/videos/64296.mp4,already_exists,
64218,https://www.signingsavvy.com/signs/mp4/7/7228.mp4,direct,kaggle_dataset/videos/64218.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/7/7228.mp4
64297,https://www.youtube.com/watch?v=JLNxO35tB-U,youtube,kaggle_dataset/videos/64297.mp4,already_exists,
64280,https://media.spreadthesign.com/video/mp4/13/485639.mp4,direct,kaggle_dataset/videos/64280.mp4,already_exists,
64290,https://www.handspeak.com/word/y/yes.mp4,direct,kaggle_dataset/videos/64290.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/y/yes.mp4
64299,http://www.aslpro.com/main/y/yes.swf,skip,kaggle_dataset/videos/64299.mp4,skipped,Non-downloadable URL type (e.g. .swf or .html)
64300,http://www.aslsearch.com/signs/videos/yes.mp4,direct,kaggle_dataset/videos/64300.mp4,failed,"File was HTML error page (114 bytes), deleted"
64281,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/yes.mp4,direct,kaggle_dataset/videos/64281.mp4,already_exists,
64288,https://media.asldeafined.com/vocabulary/1522767427.6654.mp4,direct,kaggle_dataset/videos/64288.mp4,already_exists,
64291,https://www.signingsavvy.com/signs/mp4/23/23544.mp4,direct,kaggle_dataset/videos/64291.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/23/23544.mp4
64283,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Yes-IIWhF2S6saQ.mp4,direct,kaggle_dataset/videos/64283.mp4,already_exists,
01912,https://www.youtube.com/watch?v=jPn0FQxkdBc,youtube,kaggle_dataset/videos/01912.mp4,already_exists,
69206,http://aslbricks.org/New/ASL-Videos/all.mp4,direct,kaggle_dataset/videos/69206.mp4,already_exists,
68001,https://www.youtube.com/watch?v=Gmj2_uVjhqI,youtube,kaggle_dataset/videos/68001.mp4,already_exists,
64292,https://www.signingsavvy.com/signs/mp4/23/23545.mp4,direct,kaggle_dataset/videos/64292.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/23/23545.mp4
02002,http://www.aslpro.com/main/a/all.swf,skip,kaggle_dataset/videos/02002.mp4,skipped,Non-downloadable URL type (e.g. .swf or .html)
02003,http://www.aslsearch.com/signs/videos/all.mp4,direct,kaggle_dataset/videos/02003.mp4,already_exists,
01987,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/all.mp4,direct,kaggle_dataset/videos/01987.mp4,already_exists,
01988,https://media.asldeafined.com/vocabulary/1466172884.2656.mp4,direct,kaggle_dataset/videos/01988.mp4,already_exists,
66820,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/YE/YES-1472.mp4,direct,kaggle_dataset/videos/66820.mp4,failed,"HTTPSConnectionPool(host='aslsignbank.haskins.yale.edu', port=443): Max retries exceeded with url: /dictionary/protected_media/glossvideo/ASL/YE/YES-1472.mp4 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'aslsignbank.haskins.yale.edu'. (_ssl.c:1028)"")))"
64293,https://www.signingsavvy.com/signs/mp4/23/23546.mp4,direct,kaggle_dataset/videos/64293.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/23/23546.mp4
67012,https://youtu.be/21Naa_OgS4A,youtube,kaggle_dataset/videos/67012.mp4,failed,"yt-dlp error: ube] 21Naa_OgS4A: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
"
64289,https://www.handspeak.com/word/y/yes-fs.mp4,direct,kaggle_dataset/videos/64289.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/y/yes-fs.mp4
01990,https://www.handspeak.com/word/a/all-you.mp4,direct,kaggle_dataset/videos/01990.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/a/all-you.mp4
01995,https://www.youtube.com/watch?v=0DgYClc0e-E,youtube,kaggle_dataset/videos/01995.mp4,already_exists,
01986,https://media.spreadthesign.com/video/mp4/13/244016.mp4,direct,kaggle_dataset/videos/01986.mp4,already_exists,
01989,https://www.handspeak.com/word/a/all.mp4,direct,kaggle_dataset/videos/01989.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/a/all.mp4
01996,https://www.youtube.com/watch?v=BEfH2a6OfRA,youtube,kaggle_dataset/videos/01996.mp4,already_exists,
01997,https://www.youtube.com/watch?v=fE1BI5KxKJM,youtube,kaggle_dataset/videos/01997.mp4,already_exists,
01991,https://www.signingsavvy.com/signs/mp4/22/22936.mp4,direct,kaggle_dataset/videos/01991.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/22/22936.mp4
01992,https://www.signingsavvy.com/signs/mp4/22/22937.mp4,direct,kaggle_dataset/videos/01992.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/22/22937.mp4
02000,https://www.youtube.com/watch?v=n1PjPqcHswk,youtube,kaggle_dataset/videos/02000.mp4,already_exists,
06455,https://www.youtube.com/watch?v=pDqITge_TGs,youtube,kaggle_dataset/videos/06455.mp4,already_exists,
69236,http://aslbricks.org/New/ASL-Videos/black.mp4,direct,kaggle_dataset/videos/69236.mp4,already_exists,
65043,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AL/ALL-11.mp4,direct,kaggle_dataset/videos/65043.mp4,failed,"HTTPSConnectionPool(host='aslsignbank.haskins.yale.edu', port=443): Max retries exceeded with url: /dictionary/protected_media/glossvideo/ASL/AL/ALL-11.mp4 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'aslsignbank.haskins.yale.edu'. (_ssl.c:1028)"")))"
70244,https://www.youtube.com/watch?v=WprUBqi3iBc,youtube,kaggle_dataset/videos/70244.mp4,already_exists,
06472,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/black.mp4,direct,kaggle_dataset/videos/06472.mp4,already_exists,
06473,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Black-Mr3gdFh3A28.mp4,direct,kaggle_dataset/videos/06473.mp4,already_exists,
06474,https://media.asldeafined.com/vocabulary/1466682549.1836.mp4,direct,kaggle_dataset/videos/06474.mp4,already_exists,
64298,https://www.youtube.com/watch?v=wc2A8AZepy4,youtube,kaggle_dataset/videos/64298.mp4,failed,"yt-dlp error: RNING: [youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: [youtube] wc2A8AZepy4: Video unavailable
"
68720,https://www.youtube.com/watch?v=My4w56H6qwk,youtube,kaggle_dataset/videos/68720.mp4,failed,"yt-dlp error: RNING: [youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: [youtube] My4w56H6qwk: Video unavailable
"
06475,https://www.handspeak.com/word/b/black.mp4,direct,kaggle_dataset/videos/06475.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/b/black.mp4
06476,https://www.signingsavvy.com/signs/mp4/6/6787.mp4,direct,kaggle_dataset/videos/06476.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/6/6787.mp4
06480,https://www.youtube.com/watch?v=DQdDGulGFwc,youtube,kaggle_dataset/videos/06480.mp4,already_exists,
06477,https://www.signingsavvy.com/signs/mp4/7/7145.mp4,direct,kaggle_dataset/videos/06477.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/7/7145.mp4
06471,https://media.spreadthesign.com/video/mp4/13/357947.mp4,direct,kaggle_dataset/videos/06471.mp4,already_exists,
64222,https://www.youtube.com/watch?v=zTIJAgTai40,youtube,kaggle_dataset/videos/64222.mp4,failed,"yt-dlp error: e another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: 
[download] Got error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')). Giving up after 10 retries
"
06481,https://www.youtube.com/watch?v=HoDXS3W8lEM,youtube,kaggle_dataset/videos/06481.mp4,already_exists,
06482,https://www.youtube.com/watch?v=Huy9y5RyKAU,youtube,kaggle_dataset/videos/06482.mp4,already_exists,
06483,https://www.youtube.com/watch?v=O5_4x8p5t4U,youtube,kaggle_dataset/videos/06483.mp4,already_exists,
65200,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BL/BLACK-415.mp4,direct,kaggle_dataset/videos/65200.mp4,failed,"HTTPSConnectionPool(host='aslsignbank.haskins.yale.edu', port=443): Max retries exceeded with url: /dictionary/protected_media/glossvideo/ASL/BL/BLACK-415.mp4 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'aslsignbank.haskins.yale.edu'. (_ssl.c:1028)"")))"
06485,http://www.aslpro.com/main/b/black.swf,skip,kaggle_dataset/videos/06485.mp4,skipped,Non-downloadable URL type (e.g. .swf or .html)
06486,http://www.aslsearch.com/signs/videos/black.mp4,direct,kaggle_dataset/videos/06486.mp4,already_exists,
69281,http://aslbricks.org/New/ASL-Videos/cool.mp4,direct,kaggle_dataset/videos/69281.mp4,already_exists,
01998,https://www.youtube.com/watch?v=iERRGfH_giQ,youtube,kaggle_dataset/videos/01998.mp4,failed,"yt-dlp error: RNING: [youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: [youtube] iERRGfH_giQ: Video unavailable
"
70271,https://www.youtube.com/watch?v=WGfiiDgrq1I,youtube,kaggle_dataset/videos/70271.mp4,already_exists,
06478,https://www.signingsavvy.com/signs/mp4/8/8384.mp4,direct,kaggle_dataset/videos/06478.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/8/8384.mp4
13214,https://www.youtube.com/watch?v=pH3DDpGQe_E,youtube,kaggle_dataset/videos/13214.mp4,already_exists,
13197,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%203-2zFEI2o-HXc.mp4,direct,kaggle_dataset/videos/13197.mp4,already_exists,
13216,http://www.aslsearch.com/signs/videos/cool2.mp4,direct,kaggle_dataset/videos/13216.mp4,failed,"File was HTML error page (114 bytes), deleted"
13217,http://www.aslsearch.com/signs/videos/cool.mp4,direct,kaggle_dataset/videos/13217.mp4,failed,"File was HTML error page (114 bytes), deleted"
13198,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%20cool-wonohTR_Bv4.mp4,direct,kaggle_dataset/videos/13198.mp4,already_exists,
13199,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%2C%20Cool%20Down-8l_h3RsEM-4.mp4,direct,kaggle_dataset/videos/13199.mp4,already_exists,
13200,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool-5aJkQai-PKc.mp4,direct,kaggle_dataset/videos/13200.mp4,already_exists,
13201,https://media.asldeafined.com/vocabulary/1466903138.2211.mp4,direct,kaggle_dataset/videos/13201.mp4,already_exists,
67356,https://youtu.be/-lxp0xh1smo,youtube,kaggle_dataset/videos/67356.mp4,failed,"yt-dlp error: ube] -lxp0xh1smo: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
"
13202,https://media.asldeafined.com/vocabulary/1466903216.3416.mp4,direct,kaggle_dataset/videos/13202.mp4,already_exists,
13203,https://media.asldeafined.com/vocabulary/1472219365.8123.mp4,direct,kaggle_dataset/videos/13203.mp4,already_exists,
01999,https://www.youtube.com/watch?v=k3c4uVHBFR4,youtube,kaggle_dataset/videos/01999.mp4,failed,"yt-dlp error: RNING: [youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: [youtube] k3c4uVHBFR4: Video unavailable
"
13196,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cool%202-qCqdPZVJTYY.mp4,direct,kaggle_dataset/videos/13196.mp4,already_exists,
68230,https://www.youtube.com/watch?v=2YRASxmXLD0,youtube,kaggle_dataset/videos/68230.mp4,failed,"yt-dlp error: RNING: [youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: [youtube] 2YRASxmXLD0: Video unavailable
"
65403,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COOL-1158.mp4,direct,kaggle_dataset/videos/65403.mp4,failed,"HTTPSConnectionPool(host='aslsignbank.haskins.yale.edu', port=443): Max retries exceeded with url: /dictionary/protected_media/glossvideo/ASL/CO/COOL-1158.mp4 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'aslsignbank.haskins.yale.edu'. (_ssl.c:1028)"")))"
65402,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COOL-575.mp4,direct,kaggle_dataset/videos/65402.mp4,failed,"HTTPSConnectionPool(host='aslsignbank.haskins.yale.edu', port=443): Max retries exceeded with url: /dictionary/protected_media/glossvideo/ASL/CO/COOL-575.mp4 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'aslsignbank.haskins.yale.edu'. (_ssl.c:1028)"")))"
13213,https://www.signingsavvy.com/signs/mp4/24/24134.mp4,direct,kaggle_dataset/videos/13213.mp4,failed,403 Client Error: Forbidden for url: https://www.signingsavvy.com/signs/mp4/24/24134.mp4
21933,https://www.youtube.com/watch?v=lWaQxL25Aew,youtube,kaggle_dataset/videos/21933.mp4,already_exists,
70361,https://www.youtube.com/watch?v=bq-HmgjGzmw,youtube,kaggle_dataset/videos/70361.mp4,already_exists,
68050,https://www.youtube.com/watch?v=JDc62QM6-GU,youtube,kaggle_dataset/videos/68050.mp4,already_exists,
13205,https://www.handspeak.com/word/c/cool-neat2.mp4,direct,kaggle_dataset/videos/13205.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/c/cool-neat2.mp4
13206,https://www.handspeak.com/word/c/cool-neat.mp4,direct,kaggle_dataset/videos/13206.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/c/cool-neat.mp4
21942,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/finish.mp4,direct,kaggle_dataset/videos/21942.mp4,already_exists,
21943,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Finish%202-BNOu92X_Hws.mp4,direct,kaggle_dataset/videos/21943.mp4,already_exists,
21944,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Finish%2C%20That%27s%20Enough-UODQssr2FSc.mp4,direct,kaggle_dataset/videos/21944.mp4,already_exists,
21945,https://media.asldeafined.com/vocabulary/1468494387.7315.mp4,direct,kaggle_dataset/videos/21945.mp4,already_exists,
13207,https://www.handspeak.com/word/c/cool-weather.mp4,direct,kaggle_dataset/videos/13207.mp4,failed,404 Client Error: Not Found for url: https://www.handspeak.com/word/c/cool-weather.mp4
67414,https://youtu.be/kCT-we5dguI,youtube,kaggle_dataset/videos/67414.mp4,failed,"yt-dlp error: ube] kCT-we5dguI: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies
"
06484,https://www.youtube.com/watch?v=TLoZKdMeA8w,youtube,kaggle_dataset/videos/06484.mp4,failed,"yt-dlp error: RNING: [youtube] No supported JavaScript runtime could be found. Only deno is enabled by default; to use another runtime add  --js-runtimes RUNTIME[:PATH]  to your command/config. YouTube extraction without a JS runtime has been deprecated, and some formats may be missing. See  https://github.com/yt-dlp/yt-dlp/wiki/EJS  for details on installing one
ERROR: [youtube] TLoZKdMeA8w: Video unavailable
"
